"REF_DATE","GEO","DGUID","Gender","Age group","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Atlantic Region","2016A00011","Not stated, gender","20 to 29 years","Not stated, hospitalized","Number","223","units","0","v1160874829","2.4.3.8","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","20 to 29 years","Total, by intensive care unit admittance","Number","223","units","0","v1160874830","2.4.3.9","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","20 to 29 years","Yes, intensive care unit","Number","223","units","0","v1160874831","2.4.3.10","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","20 to 29 years","No, intensive care unit","Number","223","units","0","v1160874832","2.4.3.11","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","20 to 29 years","Not stated, intensive care unit","Number","223","units","0","v1160874833","2.4.3.12","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","20 to 29 years","Total, by death status","Number","223","units","0","v1160874834","2.4.3.13","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","20 to 29 years","Yes, deceased","Number","223","units","0","v1160874835","2.4.3.14","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","20 to 29 years","No, not deceased","Number","223","units","0","v1160874836","2.4.3.15","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","20 to 29 years","Not stated, deceased","Number","223","units","0","v1160874837","2.4.3.16","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","30 to 39 years","Total, by transmission","Number","223","units","0","v1160874838","2.4.4.1","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","30 to 39 years","Community exposures","Number","223","units","0","v1160874839","2.4.4.2","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","30 to 39 years","Travel exposures","Number","223","units","0","v1160874840","2.4.4.3","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","30 to 39 years","Not stated, transmission","Number","223","units","0","v1160874841","2.4.4.4","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","30 to 39 years","Total, by hospitalization status","Number","223","units","0","v1160874842","2.4.4.5","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","30 to 39 years","Yes, hospitalized","Number","223","units","0","v1160874843","2.4.4.6","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","30 to 39 years","No, hospitalized","Number","223","units","0","v1160874844","2.4.4.7","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","30 to 39 years","Not stated, hospitalized","Number","223","units","0","v1160874845","2.4.4.8","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","30 to 39 years","Total, by intensive care unit admittance","Number","223","units","0","v1160874846","2.4.4.9","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","30 to 39 years","Yes, intensive care unit","Number","223","units","0","v1160874847","2.4.4.10","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","30 to 39 years","No, intensive care unit","Number","223","units","0","v1160874848","2.4.4.11","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","30 to 39 years","Not stated, intensive care unit","Number","223","units","0","v1160874849","2.4.4.12","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","30 to 39 years","Total, by death status","Number","223","units","0","v1160874850","2.4.4.13","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","30 to 39 years","Yes, deceased","Number","223","units","0","v1160874851","2.4.4.14","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","30 to 39 years","No, not deceased","Number","223","units","0","v1160874852","2.4.4.15","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","30 to 39 years","Not stated, deceased","Number","223","units","0","v1160874853","2.4.4.16","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","40 to 49 years","Total, by transmission","Number","223","units","0","v1160874854","2.4.5.1","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","40 to 49 years","Community exposures","Number","223","units","0","v1160874855","2.4.5.2","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","40 to 49 years","Travel exposures","Number","223","units","0","v1160874856","2.4.5.3","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","40 to 49 years","Not stated, transmission","Number","223","units","0","v1160874857","2.4.5.4","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","40 to 49 years","Total, by hospitalization status","Number","223","units","0","v1160874858","2.4.5.5","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","40 to 49 years","Yes, hospitalized","Number","223","units","0","v1160874859","2.4.5.6","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","40 to 49 years","No, hospitalized","Number","223","units","0","v1160874860","2.4.5.7","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","40 to 49 years","Not stated, hospitalized","Number","223","units","0","v1160874861","2.4.5.8","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","40 to 49 years","Total, by intensive care unit admittance","Number","223","units","0","v1160874862","2.4.5.9","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","40 to 49 years","Yes, intensive care unit","Number","223","units","0","v1160874863","2.4.5.10","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","40 to 49 years","No, intensive care unit","Number","223","units","0","v1160874864","2.4.5.11","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","40 to 49 years","Not stated, intensive care unit","Number","223","units","0","v1160874865","2.4.5.12","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","40 to 49 years","Total, by death status","Number","223","units","0","v1160874866","2.4.5.13","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","40 to 49 years","Yes, deceased","Number","223","units","0","v1160874867","2.4.5.14","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","40 to 49 years","No, not deceased","Number","223","units","0","v1160874868","2.4.5.15","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","40 to 49 years","Not stated, deceased","Number","223","units","0","v1160874869","2.4.5.16","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","50 to 59 years","Total, by transmission","Number","223","units","0","v1160874870","2.4.6.1","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","50 to 59 years","Community exposures","Number","223","units","0","v1160874871","2.4.6.2","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","50 to 59 years","Travel exposures","Number","223","units","0","v1160874872","2.4.6.3","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","50 to 59 years","Not stated, transmission","Number","223","units","0","v1160874873","2.4.6.4","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","50 to 59 years","Total, by hospitalization status","Number","223","units","0","v1160874874","2.4.6.5","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","50 to 59 years","Yes, hospitalized","Number","223","units","0","v1160874875","2.4.6.6","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","50 to 59 years","No, hospitalized","Number","223","units","0","v1160874876","2.4.6.7","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","50 to 59 years","Not stated, hospitalized","Number","223","units","0","v1160874877","2.4.6.8","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","50 to 59 years","Total, by intensive care unit admittance","Number","223","units","0","v1160874878","2.4.6.9","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","50 to 59 years","Yes, intensive care unit","Number","223","units","0","v1160874879","2.4.6.10","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","50 to 59 years","No, intensive care unit","Number","223","units","0","v1160874880","2.4.6.11","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","50 to 59 years","Not stated, intensive care unit","Number","223","units","0","v1160874881","2.4.6.12","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","50 to 59 years","Total, by death status","Number","223","units","0","v1160874882","2.4.6.13","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","50 to 59 years","Yes, deceased","Number","223","units","0","v1160874883","2.4.6.14","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","50 to 59 years","No, not deceased","Number","223","units","0","v1160874884","2.4.6.15","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","50 to 59 years","Not stated, deceased","Number","223","units","0","v1160874885","2.4.6.16","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","60 to 69 years","Total, by transmission","Number","223","units","0","v1160874886","2.4.7.1","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","60 to 69 years","Community exposures","Number","223","units","0","v1160874887","2.4.7.2","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","60 to 69 years","Travel exposures","Number","223","units","0","v1160874888","2.4.7.3","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","60 to 69 years","Not stated, transmission","Number","223","units","0","v1160874889","2.4.7.4","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","60 to 69 years","Total, by hospitalization status","Number","223","units","0","v1160874890","2.4.7.5","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","60 to 69 years","Yes, hospitalized","Number","223","units","0","v1160874891","2.4.7.6","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","60 to 69 years","No, hospitalized","Number","223","units","0","v1160874892","2.4.7.7","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","60 to 69 years","Not stated, hospitalized","Number","223","units","0","v1160874893","2.4.7.8","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","60 to 69 years","Total, by intensive care unit admittance","Number","223","units","0","v1160874894","2.4.7.9","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","60 to 69 years","Yes, intensive care unit","Number","223","units","0","v1160874895","2.4.7.10","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","60 to 69 years","No, intensive care unit","Number","223","units","0","v1160874896","2.4.7.11","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","60 to 69 years","Not stated, intensive care unit","Number","223","units","0","v1160874897","2.4.7.12","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","60 to 69 years","Total, by death status","Number","223","units","0","v1160874898","2.4.7.13","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","60 to 69 years","Yes, deceased","Number","223","units","0","v1160874899","2.4.7.14","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","60 to 69 years","No, not deceased","Number","223","units","0","v1160874900","2.4.7.15","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","60 to 69 years","Not stated, deceased","Number","223","units","0","v1160874901","2.4.7.16","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","70 to 79 years","Total, by transmission","Number","223","units","0","v1160874902","2.4.8.1","2","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","70 to 79 years","Community exposures","Number","223","units","0","v1160874903","2.4.8.2","2","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","70 to 79 years","Travel exposures","Number","223","units","0","v1160874904","2.4.8.3","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","70 to 79 years","Not stated, transmission","Number","223","units","0","v1160874905","2.4.8.4","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","70 to 79 years","Total, by hospitalization status","Number","223","units","0","v1160874906","2.4.8.5","2","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","70 to 79 years","Yes, hospitalized","Number","223","units","0","v1160874907","2.4.8.6","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","70 to 79 years","No, hospitalized","Number","223","units","0","v1160874908","2.4.8.7","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","70 to 79 years","Not stated, hospitalized","Number","223","units","0","v1160874909","2.4.8.8","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","70 to 79 years","Total, by intensive care unit admittance","Number","223","units","0","v1160874910","2.4.8.9","2","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","70 to 79 years","Yes, intensive care unit","Number","223","units","0","v1160874911","2.4.8.10","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","70 to 79 years","No, intensive care unit","Number","223","units","0","v1160874912","2.4.8.11","2","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","70 to 79 years","Not stated, intensive care unit","Number","223","units","0","v1160874913","2.4.8.12","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","70 to 79 years","Total, by death status","Number","223","units","0","v1160874914","2.4.8.13","2","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","70 to 79 years","Yes, deceased","Number","223","units","0","v1160874915","2.4.8.14","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","70 to 79 years","No, not deceased","Number","223","units","0","v1160874916","2.4.8.15","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","70 to 79 years","Not stated, deceased","Number","223","units","0","v1160874917","2.4.8.16","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","80 years and over","Total, by transmission","Number","223","units","0","v1160874918","2.4.9.1","2","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","80 years and over","Community exposures","Number","223","units","0","v1160874919","2.4.9.2","2","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","80 years and over","Travel exposures","Number","223","units","0","v1160874920","2.4.9.3","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","80 years and over","Not stated, transmission","Number","223","units","0","v1160874921","2.4.9.4","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","80 years and over","Total, by hospitalization status","Number","223","units","0","v1160874922","2.4.9.5","2","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","80 years and over","Yes, hospitalized","Number","223","units","0","v1160874923","2.4.9.6","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","80 years and over","No, hospitalized","Number","223","units","0","v1160874924","2.4.9.7","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","80 years and over","Not stated, hospitalized","Number","223","units","0","v1160874925","2.4.9.8","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","80 years and over","Total, by intensive care unit admittance","Number","223","units","0","v1160874926","2.4.9.9","2","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","80 years and over","Yes, intensive care unit","Number","223","units","0","v1160874927","2.4.9.10","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","80 years and over","No, intensive care unit","Number","223","units","0","v1160874928","2.4.9.11","2","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","80 years and over","Not stated, intensive care unit","Number","223","units","0","v1160874929","2.4.9.12","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","80 years and over","Total, by death status","Number","223","units","0","v1160874930","2.4.9.13","2","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","80 years and over","Yes, deceased","Number","223","units","0","v1160874931","2.4.9.14","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","80 years and over","No, not deceased","Number","223","units","0","v1160874932","2.4.9.15","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","80 years and over","Not stated, deceased","Number","223","units","0","v1160874933","2.4.9.16","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","Not stated, age group","Total, by transmission","Number","223","units","0","v1160874934","2.4.10.1","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","Not stated, age group","Community exposures","Number","223","units","0","v1160874935","2.4.10.2","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","Not stated, age group","Travel exposures","Number","223","units","0","v1160874936","2.4.10.3","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","Not stated, age group","Not stated, transmission","Number","223","units","0","v1160874937","2.4.10.4","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","Not stated, age group","Total, by hospitalization status","Number","223","units","0","v1160874938","2.4.10.5","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","Not stated, age group","Yes, hospitalized","Number","223","units","0","v1160874939","2.4.10.6","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","Not stated, age group","No, hospitalized","Number","223","units","0","v1160874940","2.4.10.7","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","Not stated, age group","Not stated, hospitalized","Number","223","units","0","v1160874941","2.4.10.8","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","Not stated, age group","Total, by intensive care unit admittance","Number","223","units","0","v1160874942","2.4.10.9","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","Not stated, age group","Yes, intensive care unit","Number","223","units","0","v1160874943","2.4.10.10","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","Not stated, age group","No, intensive care unit","Number","223","units","0","v1160874944","2.4.10.11","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","Not stated, age group","Not stated, intensive care unit","Number","223","units","0","v1160874945","2.4.10.12","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","Not stated, age group","Total, by death status","Number","223","units","0","v1160874946","2.4.10.13","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","Not stated, age group","Yes, deceased","Number","223","units","0","v1160874947","2.4.10.14","0","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","Not stated, age group","No, not deceased","Number","223","units","0","v1160874948","2.4.10.15","1","","","","0"
"2020","Atlantic Region","2016A00011","Not stated, gender","Not stated, age group","Not stated, deceased","Number","223","units","0","v1160874949","2.4.10.16","0","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","Total, all age groups","Total, by transmission","Number","223","units","0","v1160874950","3.1.1.1","52455","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","Total, all age groups","Community exposures","Number","223","units","0","v1160874951","3.1.1.2","50885","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","Total, all age groups","Travel exposures","Number","223","units","0","v1160874952","3.1.1.3","1513","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","Total, all age groups","Not stated, transmission","Number","223","units","0","v1160874953","3.1.1.4","57","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","Total, all age groups","Total, by hospitalization status","Number","223","units","0","v1160874954","3.1.1.5","52455","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","Total, all age groups","Yes, hospitalized","Number","223","units","0","v1160874955","3.1.1.6","5012","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","Total, all age groups","No, hospitalized","Number","223","units","0","v1160874956","3.1.1.7","28333","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","Total, all age groups","Not stated, hospitalized","Number","223","units","0","v1160874957","3.1.1.8","19110","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","Total, all age groups","Total, by intensive care unit admittance","Number","223","units","0","v1160874958","3.1.1.9","52455","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","Total, all age groups","Yes, intensive care unit","Number","223","units","0","v1160874959","3.1.1.10","869","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","Total, all age groups","No, intensive care unit","Number","223","units","0","v1160874960","3.1.1.11","32476","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","Total, all age groups","Not stated, intensive care unit","Number","223","units","0","v1160874961","3.1.1.12","19110","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","Total, all age groups","Total, by death status","Number","223","units","0","v1160874962","3.1.1.13","52455","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","Total, all age groups","Yes, deceased","Number","223","units","0","v1160874963","3.1.1.14","5284","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","Total, all age groups","No, not deceased","Number","223","units","0","v1160874964","3.1.1.15","45053","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","Total, all age groups","Not stated, deceased","Number","223","units","0","v1160874965","3.1.1.16","2118","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Total, by transmission","Number","223","units","0","v1160874966","3.1.2.1","2880","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Community exposures","Number","223","units","0","v1160874967","3.1.2.2","2797","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Travel exposures","Number","223","units","0","v1160874968","3.1.2.3","80","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Not stated, transmission","Number","223","units","0","v1160874969","3.1.2.4","3","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Total, by hospitalization status","Number","223","units","0","v1160874970","3.1.2.5","2880","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Yes, hospitalized","Number","223","units","0","v1160874971","3.1.2.6","68","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","0 to 19 years","No, hospitalized","Number","223","units","0","v1160874972","3.1.2.7","2106","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Not stated, hospitalized","Number","223","units","0","v1160874973","3.1.2.8","706","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Total, by intensive care unit admittance","Number","223","units","0","v1160874974","3.1.2.9","2880","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Yes, intensive care unit","Number","223","units","0","v1160874975","3.1.2.10","13","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","0 to 19 years","No, intensive care unit","Number","223","units","0","v1160874976","3.1.2.11","2161","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Not stated, intensive care unit","Number","223","units","0","v1160874977","3.1.2.12","706","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Total, by death status","Number","223","units","0","v1160874978","3.1.2.13","2880","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Yes, deceased","Number","223","units","0","v1160874979","3.1.2.14","0","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","0 to 19 years","No, not deceased","Number","223","units","0","v1160874980","3.1.2.15","2603","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Not stated, deceased","Number","223","units","0","v1160874981","3.1.2.16","277","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Total, by transmission","Number","223","units","0","v1160874982","3.1.3.1","7058","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Community exposures","Number","223","units","0","v1160874983","3.1.3.2","6824","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Travel exposures","Number","223","units","0","v1160874984","3.1.3.3","224","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Not stated, transmission","Number","223","units","0","v1160874985","3.1.3.4","10","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Total, by hospitalization status","Number","223","units","0","v1160874986","3.1.3.5","7058","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Yes, hospitalized","Number","223","units","0","v1160874987","3.1.3.6","140","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","20 to 29 years","No, hospitalized","Number","223","units","0","v1160874988","3.1.3.7","4994","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Not stated, hospitalized","Number","223","units","0","v1160874989","3.1.3.8","1924","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Total, by intensive care unit admittance","Number","223","units","0","v1160874990","3.1.3.9","7058","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Yes, intensive care unit","Number","223","units","0","v1160874991","3.1.3.10","47","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","20 to 29 years","No, intensive care unit","Number","223","units","0","v1160874992","3.1.3.11","5087","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Not stated, intensive care unit","Number","223","units","0","v1160874993","3.1.3.12","1924","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Total, by death status","Number","223","units","0","v1160874994","3.1.3.13","7058","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Yes, deceased","Number","223","units","0","v1160874995","3.1.3.14","0","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","20 to 29 years","No, not deceased","Number","223","units","0","v1160874996","3.1.3.15","6359","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Not stated, deceased","Number","223","units","0","v1160874997","3.1.3.16","699","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Total, by transmission","Number","223","units","0","v1160874998","3.1.4.1","6862","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Community exposures","Number","223","units","0","v1160874999","3.1.4.2","6646","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Travel exposures","Number","223","units","0","v1160875000","3.1.4.3","198","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Not stated, transmission","Number","223","units","0","v1160875001","3.1.4.4","18","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Total, by hospitalization status","Number","223","units","0","v1160875002","3.1.4.5","6862","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Yes, hospitalized","Number","223","units","0","v1160875003","3.1.4.6","200","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","30 to 39 years","No, hospitalized","Number","223","units","0","v1160875004","3.1.4.7","4833","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Not stated, hospitalized","Number","223","units","0","v1160875005","3.1.4.8","1829","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Total, by intensive care unit admittance","Number","223","units","0","v1160875006","3.1.4.9","6862","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Yes, intensive care unit","Number","223","units","0","v1160875007","3.1.4.10","49","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","30 to 39 years","No, intensive care unit","Number","223","units","0","v1160875008","3.1.4.11","4984","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Not stated, intensive care unit","Number","223","units","0","v1160875009","3.1.4.12","1829","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Total, by death status","Number","223","units","0","v1160875010","3.1.4.13","6862","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Yes, deceased","Number","223","units","0","v1160875011","3.1.4.14","0","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","30 to 39 years","No, not deceased","Number","223","units","0","v1160875012","3.1.4.15","6523","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Not stated, deceased","Number","223","units","0","v1160875013","3.1.4.16","339","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","40 to 49 years","Total, by transmission","Number","223","units","0","v1160875014","3.1.5.1","7983","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","40 to 49 years","Community exposures","Number","223","units","0","v1160875015","3.1.5.2","7743","","","","0"
"2020","Quebec Region","2016A00012","Total, all genders","40 to 49 years","Travel exposures","Number","223","units","0","v1160875016","3.1.5.3","229","","","","0"
