Date,RHA,Daily_Cases,Cumulative_Cases,Active_Cases,Recoveries,Deaths,ObjectId
2020-06-13,Winnipeg,1,221,5,211,5,518
2020-06-05,Winnipeg,0,217,4,208,5,519
2020-06-14,All,0,304,5,292,7,520
2020-06-06,All,0,300,8,285,7,521
2020-06-14,Interlake-Eastern,0,20,0,20,0,522
2020-06-06,Interlake-Eastern,0,20,0,20,0,523
2020-06-14,Northern,0,3,0,3,0,524
2020-06-06,Northern,0,3,0,3,0,525
2020-06-14,Prairie Mountain Health,0,26,0,25,1,526
2020-06-06,Prairie Mountain Health,0,26,0,25,1,527
2020-06-14,Southern Health-Santé Sud,0,34,0,33,1,528
2020-06-06,Southern Health-Santé Sud,0,34,4,29,1,529
2020-06-14,Winnipeg,0,221,5,211,5,530
2020-06-06,Winnipeg,0,217,4,208,5,531
2020-06-15,All,0,304,4,293,7,532
2020-06-07,All,0,300,8,285,7,533
2020-06-15,Interlake-Eastern,0,20,0,20,0,534
2020-06-07,Interlake-Eastern,0,20,0,20,0,535
2020-06-15,Northern,0,3,0,3,0,536
2020-06-07,Northern,0,3,0,3,0,537
2020-06-15,Prairie Mountain Health,0,26,0,25,1,538
2020-06-07,Prairie Mountain Health,0,26,0,25,1,539
2020-06-15,Southern Health-Santé Sud,0,34,0,33,1,540
2020-06-07,Southern Health-Santé Sud,0,34,4,29,1,541
2020-06-15,Winnipeg,0,221,4,212,5,542
2020-06-07,Winnipeg,0,217,4,208,5,543
2020-06-16,All,2,306,6,293,7,544
2020-06-08,All,0,300,5,288,7,545
2020-06-16,Interlake-Eastern,0,20,0,20,0,546
2020-06-08,Interlake-Eastern,0,20,0,20,0,547
2020-06-16,Northern,0,3,0,3,0,548
2020-06-08,Northern,0,3,0,3,0,549
2020-06-21,Interlake-Eastern,0,20,0,20,0,550
2020-06-16,Prairie Mountain Health,0,26,0,25,1,551
2020-06-08,Prairie Mountain Health,0,26,0,25,1,552
2020-06-21,Northern,0,3,0,3,0,553
2020-06-16,Southern Health-Santé Sud,0,34,0,33,1,554
2020-06-21,Prairie Mountain Health,0,26,0,25,1,555
2020-06-08,Southern Health-Santé Sud,0,34,3,30,1,556
2020-06-29,Northern,0,3,0,3,0,557
2020-06-21,Southern Health-Santé Sud,1,37,3,33,1,558
2020-06-16,Winnipeg,2,223,6,212,5,559
2020-06-29,Prairie Mountain Health,0,26,0,26,1,560
2020-06-08,Winnipeg,0,217,2,210,5,561
2020-06-21,Winnipeg,0,228,11,212,5,562
2020-06-17,All,2,308,8,293,7,563
2020-06-29,Southern Health-Santé Sud,0,40,4,35,1,564
2020-06-09,All,0,300,5,288,7,565
2020-06-22,All,1,315,14,294,7,566
2020-06-17,Interlake-Eastern,0,20,0,20,0,567
2020-06-29,Winnipeg,1,236,8,223,5,568
2020-06-09,Interlake-Eastern,0,20,0,20,0,569
2020-06-22,Interlake-Eastern,0,20,0,20,0,570
2020-06-17,Northern,0,3,0,3,0,571
2020-06-30,All,0,325,9,309,7,572
2020-06-09,Northern,0,3,0,3,0,573
2020-06-22,Northern,0,3,0,3,0,574
2020-06-17,Prairie Mountain Health,0,26,0,25,1,575
2020-06-30,Interlake-Eastern,0,20,0,20,0,576
2020-06-09,Prairie Mountain Health,0,26,0,25,1,577
2020-06-22,Prairie Mountain Health,0,26,0,25,1,578
2020-06-17,Southern Health-Santé Sud,0,34,0,33,1,579
2020-06-30,Northern,0,3,0,3,0,580
2020-06-09,Southern Health-Santé Sud,0,34,3,30,1,581
2020-06-22,Southern Health-Santé Sud,0,37,3,33,1,582
2020-06-17,Winnipeg,2,225,8,212,5,583
2020-06-30,Prairie Mountain Health,0,26,0,26,1,584
2020-06-09,Winnipeg,0,217,2,210,5,585
2020-06-22,Winnipeg,1,229,11,213,5,586
2020-06-18,All,1,309,9,293,7,587
2020-06-30,Southern Health-Santé Sud,0,40,2,37,1,588
2020-06-10,All,0,300,5,288,7,589
2020-06-23,All,0,315,13,295,7,590
2020-06-18,Interlake-Eastern,0,20,0,20,0,591
2020-06-30,Winnipeg,0,236,8,223,5,592
2020-06-10,Interlake-Eastern,0,20,0,20,0,593
2020-06-23,Interlake-Eastern,0,20,0,20,0,594
2020-06-18,Northern,0,3,0,3,0,595
2020-07-01,All,0,325,9,309,7,596
2020-06-10,Northern,0,3,0,3,0,597
2020-06-23,Northern,0,3,0,3,0,598
2020-06-18,Prairie Mountain Health,0,26,0,25,1,599
2020-07-01,Interlake-Eastern,0,20,0,20,0,600
2020-06-10,Prairie Mountain Health,0,26,0,25,1,601
2020-06-23,Prairie Mountain Health,0,26,0,25,1,602
2020-06-18,Southern Health-Santé Sud,0,34,0,33,1,603
2020-07-01,Northern,0,3,0,3,0,604
2020-06-10,Southern Health-Santé Sud,0,34,3,30,1,605
2020-06-23,Southern Health-Santé Sud,0,37,3,33,1,606
2020-06-18,Winnipeg,1,226,9,212,5,607
2020-07-01,Prairie Mountain Health,0,26,0,26,1,608
2020-06-10,Winnipeg,0,217,2,210,5,609
2020-06-23,Winnipeg,0,229,10,214,5,610
2020-06-19,All,4,313,13,293,7,611
2020-07-01,Southern Health-Santé Sud,0,40,2,37,1,612
2020-06-11,All,1,301,5,289,7,613
2020-06-24,All,1,316,11,298,7,614
2020-06-19,Interlake-Eastern,0,20,0,20,0,615
2020-07-01,Winnipeg,0,236,8,223,5,616
2020-06-11,Interlake-Eastern,0,20,0,20,0,617
2020-06-24,Interlake-Eastern,0,20,0,20,0,618
2020-06-19,Northern,0,3,0,3,0,619
2020-07-02,All,0,325,8,310,7,620
2020-06-11,Northern,0,3,0,3,0,621
2020-06-24,Northern,0,3,0,3,0,622
2020-06-19,Prairie Mountain Health,0,26,0,25,1,623
2020-07-02,Interlake-Eastern,0,20,0,20,0,624
2020-06-11,Prairie Mountain Health,0,26,0,25,1,625
2020-06-24,Prairie Mountain Health,0,26,0,25,1,626
2020-06-19,Southern Health-Santé Sud,2,36,2,33,1,627
2020-07-02,Northern,0,3,0,3,0,628
2020-06-11,Southern Health-Santé Sud,0,34,3,30,1,629
2020-06-24,Southern Health-Santé Sud,1,38,4,33,1,630
2020-06-19,Winnipeg,2,228,11,212,5,631
2020-07-02,Prairie Mountain Health,0,26,0,26,1,632
2020-06-11,Winnipeg,1,218,2,211,5,633
2020-06-24,Winnipeg,0,229,7,217,5,634
2020-06-20,All,0,313,13,293,7,635
2020-07-02,Southern Health-Santé Sud,0,40,2,37,1,636
2020-06-12,All,2,303,7,289,7,637
2020-06-25,All,2,318,9,302,7,638
2020-06-20,Interlake-Eastern,0,20,0,20,0,639
2020-07-02,Winnipeg,0,236,7,224,5,640
2020-06-12,Interlake-Eastern,0,20,0,20,0,641
2020-06-25,Interlake-Eastern,0,20,0,20,0,642
2020-06-20,Northern,0,3,0,3,0,643
2020-07-03,All,0,325,6,312,7,644
2020-06-12,Northern,0,3,0,3,0,645
2020-06-25,Northern,0,3,0,3,0,646
2020-06-20,Prairie Mountain Health,0,26,0,25,1,647
2020-06-20,Southern Health-Santé Sud,0,36,2,33,1,648
2020-06-20,Winnipeg,0,228,11,212,5,649
2020-07-03,Interlake-Eastern,0,20,0,20,0,650
2020-06-12,Prairie Mountain Health,0,26,0,25,1,651
2020-06-25,Prairie Mountain Health,0,26,0,25,1,652
2020-07-03,Northern,0,3,0,3,0,653
2020-06-25,Southern Health-Santé Sud,0,38,2,35,1,654
2020-07-03,Prairie Mountain Health,0,26,0,26,1,655
2020-06-25,Winnipeg,2,231,7,219,5,656
2020-06-26,All,4,322,12,303,7,657
2020-07-03,Southern Health-Santé Sud,0,40,0,39,1,658
2020-06-26,Interlake-Eastern,0,20,0,20,0,659
2020-07-03,Winnipeg,0,236,7,224,5,660
2020-06-26,Northern,0,3,0,3,0,661
2020-07-04,All,0,325,4,314,7,662
2020-06-26,Prairie Mountain Health,0,26,0,26,1,663
2020-07-04,Interlake-Eastern,0,20,0,20,0,664
2020-06-26,Southern Health-Santé Sud,2,40,4,35,1,665
2020-06-26,Winnipeg,2,233,9,219,5,666
2020-06-27,All,0,322,9,306,7,667
2020-06-27,Interlake-Eastern,0,20,0,20,0,668
2020-06-27,Northern,0,3,0,3,0,669
2020-07-04,Northern,0,3,0,3,0,670
2020-06-27,Prairie Mountain Health,0,26,0,26,1,671
2020-06-27,Southern Health-Santé Sud,0,40,4,35,1,672
2020-07-04,Prairie Mountain Health,0,26,0,26,1,673
2020-06-27,Winnipeg,0,233,6,222,5,674
2020-07-04,Southern Health-Santé Sud,0,40,0,39,1,675
2020-06-28,All,2,324,11,306,7,676
2020-07-04,Winnipeg,0,236,5,226,5,677
2020-06-28,Interlake-Eastern,0,20,0,20,0,678
2020-07-05,All,0,325,3,315,7,679
2020-07-05,Interlake-Eastern,0,20,0,20,0,680
2020-06-28,Northern,0,3,0,3,0,681
2020-07-05,Northern,0,3,0,3,0,682
2020-06-28,Prairie Mountain Health,0,26,0,26,1,683
2020-07-05,Prairie Mountain Health,0,26,0,26,1,684
2020-06-28,Southern Health-Santé Sud,0,40,4,35,1,685
2020-07-05,Southern Health-Santé Sud,0,40,0,39,1,686
2020-06-28,Winnipeg,2,235,8,222,5,687
2020-07-05,Winnipeg,0,236,4,227,5,688
2020-06-29,All,1,325,11,307,7,689
2020-07-06,All,0,325,3,315,7,690
2020-06-29,Interlake-Eastern,0,20,0,20,0,691
2020-07-06,Interlake-Eastern,0,20,0,20,0,692
2020-07-06,Northern,0,3,0,3,0,693
2020-07-06,Prairie Mountain Health,0,26,0,26,1,694
2020-07-06,Southern Health-Santé Sud,0,40,0,39,1,695
2020-07-06,Winnipeg,0,236,4,227,5,696
2020-07-07,All,0,325,1,317,7,697
2020-07-07,Interlake-Eastern,0,20,0,20,0,698
2020-07-07,Northern,0,3,0,3,0,699
2020-07-07,Prairie Mountain Health,0,26,0,26,1,700
2020-07-16,All,5,336,5,324,7,701
2020-07-16,Interlake-Eastern,5,26,6,20,0,702
2020-07-16,Northern,0,3,0,3,0,703
2020-07-16,Prairie Mountain Health,0,26,0,26,1,704
2020-07-16,Southern Health-Santé Sud,0,43,0,43,1,705
2020-07-16,Winnipeg,0,238,1,232,5,706
2020-07-17,All,1,337,6,324,7,707
2020-07-17,Interlake-Eastern,1,27,7,20,0,708
2020-07-17,Northern,0,3,0,3,0,709
2020-07-17,Prairie Mountain Health,0,26,0,26,1,710
2020-07-17,Southern Health-Santé Sud,0,43,0,43,1,711
2020-07-17,Winnipeg,0,238,1,232,5,712
2020-07-18,All,5,342,11,324,7,713
2020-07-18,Interlake-Eastern,2,29,9,20,0,714
2020-07-18,Northern,0,3,0,3,0,715
2020-07-18,Prairie Mountain Health,0,26,0,26,1,716
2020-07-18,Southern Health-Santé Sud,1,44,0,43,1,717
2020-07-18,Winnipeg,2,240,3,232,5,718
2020-07-19,All,13,355,23,325,7,719
2020-07-19,Interlake-Eastern,8,37,17,20,0,720
2020-07-19,Northern,0,3,0,3,0,721
2020-07-19,Prairie Mountain Health,3,29,2,26,1,722
2020-07-19,Southern Health-Santé Sud,0,44,0,43,1,723
2020-07-19,Winnipeg,2,242,4,233,5,724
2020-07-20,All,12,367,35,325,7,725
2020-07-20,Interlake-Eastern,7,44,24,20,0,726
2020-07-20,Northern,0,3,0,3,0,727
2020-07-20,Prairie Mountain Health,2,31,4,26,1,728
2020-07-20,Southern Health-Santé Sud,1,45,1,43,1,729
2020-07-20,Winnipeg,2,244,6,233,5,730
2020-07-21,All,7,374,40,327,7,731
2020-07-21,Interlake-Eastern,2,46,25,21,0,732
2020-07-21,Northern,0,3,0,3,0,733
2020-07-21,Prairie Mountain Health,2,33,6,26,1,734
2020-07-21,Southern Health-Santé Sud,3,48,4,43,1,735
2020-07-21,Winnipeg,0,244,5,234,5,736
2020-07-22,All,6,380,45,327,8,737
2020-07-22,Interlake-Eastern,3,49,28,21,0,738
2020-07-22,Northern,0,3,0,3,0,739
2020-07-22,Prairie Mountain Health,0,33,6,26,1,740
2020-07-22,Southern Health-Santé Sud,2,50,5,43,2,741
2020-07-22,Winnipeg,1,245,6,234,5,742
2020-07-23,All,5,385,50,327,8,743
2020-07-23,Interlake-Eastern,1,50,29,21,0,744
2020-07-23,Northern,0,3,0,3,0,745
2020-07-23,Prairie Mountain Health,1,34,7,26,1,746
2020-07-23,Southern Health-Santé Sud,3,53,8,43,2,747
2020-07-23,Winnipeg,0,245,6,234,5,748
2020-07-24,All,6,391,54,329,8,749
2020-07-24,Interlake-Eastern,0,50,27,23,0,750
2020-05-27,All,0,294,4,283,7,751
2020-05-27,Interlake-Eastern,0,20,0,20,0,752
2020-05-27,Northern,0,3,0,3,0,753
2020-05-27,Prairie Mountain Health,0,26,0,25,1,754
2020-05-27,Southern Health-Santé Sud,0,30,0,29,1,755
2020-05-27,Winnipeg,0,215,4,206,5,756
2020-05-28,All,0,294,4,283,7,757
2020-05-28,Interlake-Eastern,0,20,0,20,0,758
2020-05-28,Northern,0,3,0,3,0,759
2020-05-28,Prairie Mountain Health,0,26,0,25,1,760
2020-05-28,Southern Health-Santé Sud,0,30,0,29,1,761
2020-05-28,Winnipeg,0,215,4,206,5,762
2020-05-29,All,0,294,4,283,7,763
2020-05-29,Interlake-Eastern,0,20,0,20,0,764
2020-05-29,Northern,0,3,0,3,0,765
2020-05-29,Prairie Mountain Health,0,26,0,25,1,766
2020-05-29,Southern Health-Santé Sud,0,30,0,29,1,767
2020-05-29,Winnipeg,0,215,4,206,5,768
2020-05-30,All,1,295,5,283,7,769
2020-05-30,Interlake-Eastern,0,20,0,20,0,770
2020-05-30,Northern,0,3,0,3,0,771
2020-05-30,Prairie Mountain Health,0,26,0,25,1,772
2020-05-30,Southern Health-Santé Sud,1,31,1,29,1,773
2020-05-30,Winnipeg,0,215,4,206,5,774
2020-05-31,All,0,295,5,283,7,775
2020-05-31,Interlake-Eastern,0,20,0,20,0,776
2020-05-31,Northern,0,3,0,3,0,777
2020-05-31,Prairie Mountain Health,0,26,0,25,1,778
2020-05-31,Southern Health-Santé Sud,0,31,1,29,1,779
2020-05-31,Winnipeg,0,215,4,206,5,780
2020-06-01,All,3,298,8,283,7,781
2020-06-01,Interlake-Eastern,0,20,0,20,0,782
2020-06-01,Northern,0,3,0,3,0,783
2020-06-01,Prairie Mountain Health,0,26,0,25,1,784
2020-06-01,Southern Health-Santé Sud,3,34,4,29,1,785
2020-06-01,Winnipeg,0,215,4,206,5,786
2020-06-02,All,0,298,6,285,7,787
2020-06-02,Interlake-Eastern,0,20,0,20,0,788
2020-06-02,Northern,0,3,0,3,0,789
2020-06-02,Prairie Mountain Health,0,26,0,25,1,790
2020-06-02,Southern Health-Santé Sud,0,34,4,29,1,791
2020-06-02,Winnipeg,0,215,2,208,5,792
2020-06-03,All,2,300,8,285,7,793
2020-06-03,Interlake-Eastern,0,20,0,20,0,794
2020-06-03,Northern,0,3,0,3,0,795
2020-06-03,Prairie Mountain Health,0,26,0,25,1,796
2020-06-03,Southern Health-Santé Sud,0,34,4,29,1,797
2020-06-03,Winnipeg,2,217,4,208,5,798
2020-06-04,All,0,300,8,285,7,799
2020-06-04,Interlake-Eastern,0,20,0,20,0,800
2020-07-24,Northern,0,3,0,3,0,801
2020-07-24,Prairie Mountain Health,3,37,10,26,1,802
2020-07-24,Southern Health-Santé Sud,3,56,11,43,2,803
2020-07-24,Winnipeg,0,245,6,234,5,804
2020-07-25,All,5,396,58,330,8,805
2020-07-25,Interlake-Eastern,1,51,28,23,0,806
2020-07-25,Northern,0,3,0,3,0,807
2020-07-25,Prairie Mountain Health,0,37,10,26,1,808
2020-07-25,Southern Health-Santé Sud,1,57,12,43,2,809
2020-07-25,Winnipeg,3,248,8,235,5,810
2020-07-26,All,5,401,59,334,8,811
2020-07-26,Interlake-Eastern,2,53,26,27,0,812
2020-07-26,Northern,0,3,0,3,0,813
2020-07-26,Prairie Mountain Health,1,38,11,26,1,814
2020-07-26,Southern Health-Santé Sud,1,58,13,43,2,815
2020-07-26,Winnipeg,1,249,9,235,5,816
2020-07-27,All,3,404,54,342,8,817
2020-07-27,Interlake-Eastern,2,55,23,32,0,818
2020-07-27,Northern,0,3,0,3,0,819
2020-08-01,Southern Health-Santé Sud,6,67,11,54,2,820
2020-07-27,Prairie Mountain Health,1,39,12,26,1,821
2020-08-01,Winnipeg,0,253,8,240,5,822
2020-07-27,Southern Health-Santé Sud,0,58,13,43,2,823
2020-08-02,All,5,441,50,383,8,824
2020-07-27,Winnipeg,0,249,6,238,5,825
2020-08-02,Interlake-Eastern,1,62,13,49,0,826
2020-07-28,All,3,407,51,348,8,827
2020-08-02,Northern,0,3,0,3,0,828
2020-07-28,Interlake-Eastern,2,57,21,36,0,829
2020-08-26,Southern Health-Santé Sud,7,243,72,163,8,830
2020-08-02,Prairie Mountain Health,1,53,15,37,1,831
2020-08-02,Southern Health-Santé Sud,2,69,13,54,2,832
2020-08-02,Winnipeg,1,254,9,240,5,833
2020-08-03,All,2,443,47,388,8,834
2020-08-03,Interlake-Eastern,0,62,11,51,0,835
2020-08-03,Northern,0,3,0,3,0,836
2020-08-03,Prairie Mountain Health,0,53,15,37,1,837
2020-08-03,Southern Health-Santé Sud,1,70,13,55,2,838
2020-08-03,Winnipeg,1,255,8,242,5,839
2020-08-04,All,3,446,44,394,8,840
2020-08-04,Interlake-Eastern,0,62,8,54,0,841
2020-08-04,Northern,0,3,0,3,0,842
2020-08-04,Prairie Mountain Health,0,53,15,37,1,843
2020-08-04,Southern Health-Santé Sud,1,71,13,56,2,844
2020-08-04,Winnipeg,2,257,8,244,5,845
2020-08-05,All,29,475,70,397,8,846
2020-08-05,Interlake-Eastern,0,62,8,54,0,847
2020-08-05,Northern,0,3,0,3,0,848
2020-08-05,Prairie Mountain Health,18,71,31,39,1,849
2020-08-05,Southern Health-Santé Sud,10,81,23,56,2,850
2020-08-05,Winnipeg,1,258,8,245,5,851
2020-08-06,All,17,492,82,402,8,852
2020-08-06,Interlake-Eastern,0,62,8,54,0,853
2020-08-06,Northern,0,3,0,3,0,854
2020-08-06,Prairie Mountain Health,10,81,41,39,1,855
2020-08-06,Southern Health-Santé Sud,2,83,24,57,2,856
2020-08-06,Winnipeg,5,263,9,249,5,857
2020-08-07,All,16,508,94,406,8,858
2020-08-07,Interlake-Eastern,0,62,7,55,0,859
2020-08-07,Northern,0,3,0,3,0,860
2020-08-07,Prairie Mountain Health,12,93,50,42,1,861
2020-08-07,Southern Health-Santé Sud,4,87,28,57,2,862
2020-08-07,Winnipeg,0,263,9,249,5,863
2020-08-08,All,35,543,123,412,8,864
2020-08-08,Interlake-Eastern,1,63,7,56,0,865
2020-08-08,Northern,0,3,0,3,0,866
2020-08-08,Prairie Mountain Health,20,113,67,45,1,867
2020-08-08,Southern Health-Santé Sud,9,96,35,59,2,868
2020-08-08,Winnipeg,5,268,14,249,5,869
2020-08-09,All,17,560,138,414,8,870
2020-08-09,Interlake-Eastern,0,63,6,57,0,871
2020-08-09,Northern,0,3,0,3,0,872
2020-08-09,Prairie Mountain Health,11,124,78,45,1,873
2020-08-09,Southern Health-Santé Sud,6,102,40,60,2,874
2020-08-09,Winnipeg,0,268,14,249,5,875
2020-09-12,Northern,0,4,0,4,0,876
2020-08-10,All,3,563,136,419,8,877
2020-07-28,Northern,0,3,0,3,0,878
2020-09-12,Prairie Mountain Health,1,495,30,464,1,879
2020-08-26,Winnipeg,6,374,62,307,5,880
2020-07-28,Prairie Mountain Health,0,39,11,27,1,881
2020-09-12,Southern Health-Santé Sud,3,292,25,257,10,882
2020-08-27,All,27,1114,320,780,14,883
2020-07-28,Southern Health-Santé Sud,0,58,12,44,2,884
2020-09-12,Winnipeg,14,549,120,424,5,885
2020-08-27,Interlake-Eastern,0,73,10,63,0,886
2020-08-10,Interlake-Eastern,0,63,5,58,0,887
2020-07-28,Winnipeg,1,250,7,238,5,888
2020-09-13,All,19,1452,201,1235,16,889
2020-08-27,Northern,0,4,0,4,0,890
2020-08-10,Northern,0,3,0,3,0,891
2020-07-29,All,3,410,46,356,8,892
2020-09-13,Interlake-Eastern,1,94,17,77,0,893
2020-08-27,Prairie Mountain Health,15,408,178,229,1,894
2020-08-10,Prairie Mountain Health,3,127,79,47,1,895
2020-07-29,Interlake-Eastern,0,57,16,41,0,896
2020-09-13,Northern,0,4,0,4,0,897
2020-08-27,Southern Health-Santé Sud,5,248,69,171,8,898
2020-08-10,Southern Health-Santé Sud,0,102,38,62,2,899
2020-07-29,Northern,0,3,0,3,0,900
2020-09-13,Prairie Mountain Health,0,495,25,469,1,901
2020-08-27,Winnipeg,7,381,63,313,5,902
2020-08-10,Winnipeg,0,268,14,249,5,903
2020-07-29,Prairie Mountain Health,2,41,12,28,1,904
2020-09-13,Southern Health-Santé Sud,3,295,26,259,10,905
2020-08-28,All,47,1161,321,826,14,906
2020-08-11,All,15,578,139,431,8,907
2020-07-29,Southern Health-Santé Sud,0,58,10,46,2,908
2020-09-13,Winnipeg,15,564,133,426,5,909
2020-08-28,Interlake-Eastern,1,74,10,64,0,910
2020-08-11,Interlake-Eastern,0,63,3,60,0,911
2020-07-29,Winnipeg,1,251,8,238,5,912
2020-09-14,All,17,1469,205,1248,16,913
2020-08-28,Northern,0,4,0,4,0,914
2020-08-11,Northern,0,3,0,3,0,915
2020-07-30,All,6,416,37,371,8,916
2020-09-14,Interlake-Eastern,1,95,17,78,0,917
2020-08-28,Prairie Mountain Health,25,433,175,257,1,918
2020-08-11,Prairie Mountain Health,4,131,79,51,1,919
2020-07-30,Interlake-Eastern,3,60,16,44,0,920
2020-09-14,Northern,0,4,0,4,0,921
2020-08-28,Southern Health-Santé Sud,4,252,63,181,8,922
2020-08-11,Southern Health-Santé Sud,1,103,35,66,2,923
2020-09-14,Prairie Mountain Health,1,496,24,471,1,924
2020-07-30,Northern,0,3,0,3,0,925
2020-09-14,Southern Health-Santé Sud,2,297,27,260,10,926
2020-08-28,Winnipeg,17,398,73,320,5,927
2020-08-11,Winnipeg,10,278,22,251,5,928
2020-08-29,All,36,1197,324,859,14,929
2020-09-14,Winnipeg,13,577,137,435,5,930
2020-07-30,Prairie Mountain Health,2,43,6,36,1,931
2020-08-12,All,25,603,158,437,8,932
2020-08-29,Interlake-Eastern,1,75,11,64,0,933
2020-09-15,All,23,1492,212,1264,16,934
2020-07-30,Southern Health-Santé Sud,0,58,6,50,2,935
2020-08-12,Interlake-Eastern,0,63,3,60,0,936
2020-08-29,Northern,0,4,0,4,0,937
2020-09-15,Interlake-Eastern,2,97,17,80,0,938
2020-07-30,Winnipeg,1,252,9,238,5,939
2020-08-12,Northern,0,3,0,3,0,940
2020-08-29,Prairie Mountain Health,12,445,168,276,1,941
2020-09-15,Northern,0,4,0,4,0,942
2020-07-31,All,6,422,35,379,8,943
2020-08-12,Prairie Mountain Health,12,143,88,54,1,944
2020-08-29,Southern Health-Santé Sud,6,258,56,194,8,945
2020-09-15,Prairie Mountain Health,0,496,19,476,1,946
2020-07-31,Interlake-Eastern,1,61,13,48,0,947
2020-08-12,Southern Health-Santé Sud,6,109,38,69,2,948
2020-08-29,Winnipeg,17,415,89,321,5,949
2020-09-15,Southern Health-Santé Sud,0,297,26,261,10,950
2020-07-31,Northern,0,3,0,3,0,951
2020-08-12,Winnipeg,7,285,29,251,5,952
2020-08-30,All,25,1222,302,906,14,953
2020-09-15,Winnipeg,21,598,150,443,5,954
2020-07-31,Prairie Mountain Health,1,44,6,37,1,955
2020-08-13,All,38,641,187,446,8,956
2020-08-30,Interlake-Eastern,2,77,13,64,0,957
2020-09-16,All,11,1503,218,1269,16,958
2020-07-31,Southern Health-Santé Sud,3,61,7,52,2,959
2020-08-13,Interlake-Eastern,0,63,3,60,0,960
2020-08-30,Northern,0,4,0,4,0,961
2020-09-16,Interlake-Eastern,0,97,16,81,0,962
2020-07-31,Winnipeg,1,253,9,239,5,963
2020-08-18,Northern,0,3,0,3,0,964
2020-08-13,Northern,0,3,0,3,0,965
2020-08-30,Prairie Mountain Health,12,457,149,307,1,966
2020-09-16,Northern,0,4,0,4,0,967
2020-08-01,All,14,436,46,382,8,968
2020-08-18,Prairie Mountain Health,13,219,90,128,1,969
2020-08-13,Prairie Mountain Health,24,167,107,59,1,970
2020-08-30,Southern Health-Santé Sud,5,263,48,207,8,971
2020-09-16,Prairie Mountain Health,1,497,19,477,1,972
2020-08-01,Interlake-Eastern,0,61,13,48,0,973
2020-08-18,Southern Health-Santé Sud,1,156,39,111,6,974
2020-08-13,Southern Health-Santé Sud,5,114,40,72,2,975
2020-08-30,Winnipeg,6,421,92,324,5,976
2020-09-16,Southern Health-Santé Sud,2,299,28,261,10,977
2020-08-01,Northern,0,3,0,3,0,978
2020-08-18,Winnipeg,1,321,55,261,5,979
2020-08-13,Winnipeg,9,294,37,252,5,980
2020-08-31,All,18,1240,274,952,14,981
2020-09-16,Winnipeg,8,606,155,446,5,982
2020-08-01,Prairie Mountain Health,8,52,14,37,1,983
2020-08-19,All,33,797,204,581,12,984
2020-08-14,All,19,660,189,462,9,985
2020-08-31,Interlake-Eastern,0,77,13,64,0,986
2020-09-17,All,40,1543,241,1286,16,987
2020-08-19,Interlake-Eastern,0,65,5,60,0,988
2020-08-14,Interlake-Eastern,0,63,3,60,0,989
2020-08-31,Northern,0,4,0,4,0,990
2020-09-04,All,33,1309,204,1089,16,991
2020-09-17,Interlake-Eastern,4,101,19,82,0,992
2020-08-19,Northern,0,3,0,3,0,993
2020-08-14,Northern,0,3,0,3,0,994
2020-08-31,Prairie Mountain Health,7,464,136,327,1,995
2020-09-04,Interlake-Eastern,3,81,6,75,0,996
2020-09-17,Northern,0,4,0,4,0,997
2020-08-19,Prairie Mountain Health,18,237,95,141,1,998
2020-08-14,Prairie Mountain Health,7,174,109,64,1,999
2020-08-31,Southern Health-Santé Sud,1,264,34,222,8,1000
2020-09-04,Northern,0,4,0,4,0,1001
2020-09-17,Prairie Mountain Health,4,501,17,483,1,1002
2020-08-19,Southern Health-Santé Sud,10,166,46,114,6,1003
2020-08-14,Southern Health-Santé Sud,6,120,35,82,3,1004
2020-08-31,Winnipeg,10,431,91,335,5,1005
2020-09-04,Prairie Mountain Health,5,478,78,399,1,1006
2020-09-17,Southern Health-Santé Sud,3,302,28,264,10,1007
2020-08-19,Winnipeg,5,326,58,263,5,1008
2020-08-14,Winnipeg,6,300,42,253,5,1009
2020-09-01,All,7,1247,235,997,15,1010
2020-09-04,Southern Health-Santé Sud,6,273,24,239,10,1011
2020-09-17,Winnipeg,29,635,177,453,5,1012
2020-08-20,All,35,832,221,599,12,1013
2020-08-15,All,36,696,182,503,11,1014
2020-09-01,Interlake-Eastern,0,77,9,68,0,1015
2020-09-04,Winnipeg,19,473,96,372,5,1016
2020-09-05,All,16,1325,191,1118,16,1017
2020-09-05,Interlake-Eastern,1,82,7,75,0,1018
2020-09-05,Northern,0,4,0,4,0,1019
2020-09-05,Prairie Mountain Health,2,480,59,420,1,1020
2020-09-05,Southern Health-Santé Sud,5,278,27,241,10,1021
2020-09-05,Winnipeg,8,481,98,378,5,1022
2020-09-06,All,16,1341,186,1139,16,1023
2020-09-06,Interlake-Eastern,1,83,7,76,0,1024
2020-09-06,Northern,0,4,0,4,0,1025
2020-09-06,Prairie Mountain Health,6,486,54,431,1,1026
2020-09-06,Southern Health-Santé Sud,1,279,26,243,10,1027
2020-09-06,Winnipeg,8,489,99,385,5,1028
2020-09-07,All,10,1351,178,1157,16,1029
2020-09-07,Interlake-Eastern,1,84,8,76,0,1030
2020-09-07,Northern,0,4,0,4,0,1031
2020-09-07,Prairie Mountain Health,0,486,48,437,1,1032
2020-09-07,Southern Health-Santé Sud,2,281,22,249,10,1033
2020-09-07,Winnipeg,7,496,100,391,5,1034
2020-09-08,All,16,1367,172,1179,16,1035
