Date,RHA,Daily_Cases,Cumulative_Cases,Active_Cases,Recoveries,Deaths,ObjectId
2020-07-14,Winnipeg,0,238,1,232,5,519
2020-05-31,Interlake-Eastern,0,20,0,20,0,520
2020-07-15,All,1,331,0,324,7,521
2020-05-31,Northern,0,3,0,3,0,522
2020-05-31,Prairie Mountain Health,0,26,0,25,1,523
2020-07-15,Interlake-Eastern,0,21,1,20,0,524
2020-05-31,Southern Health-Santé Sud,0,31,1,29,1,525
2020-07-15,Northern,0,3,0,3,0,526
2020-05-31,Winnipeg,0,215,4,206,5,527
2020-06-01,All,3,298,8,283,7,528
2020-07-15,Prairie Mountain Health,0,26,0,26,1,529
2020-06-01,Interlake-Eastern,0,20,0,20,0,530
2020-07-15,Southern Health-Santé Sud,1,43,0,43,1,531
2020-06-01,Northern,0,3,0,3,0,532
2020-07-15,Winnipeg,0,238,1,232,5,533
2020-06-01,Prairie Mountain Health,0,26,0,25,1,534
2020-06-01,Southern Health-Santé Sud,3,34,4,29,1,535
2020-06-01,Winnipeg,0,215,4,206,5,536
2020-06-02,All,0,298,6,285,7,537
2020-06-02,Interlake-Eastern,0,20,0,20,0,538
2020-06-02,Northern,0,3,0,3,0,539
2020-06-02,Prairie Mountain Health,0,26,0,25,1,540
2020-06-02,Southern Health-Santé Sud,0,34,4,29,1,541
2020-06-02,Winnipeg,0,215,2,208,5,542
2020-06-03,All,2,300,8,285,7,543
2020-06-03,Interlake-Eastern,0,20,0,20,0,544
2020-06-03,Northern,0,3,0,3,0,545
2020-06-03,Prairie Mountain Health,0,26,0,25,1,546
2020-06-03,Southern Health-Santé Sud,0,34,4,29,1,547
2020-06-03,Winnipeg,2,217,4,208,5,548
2020-06-04,All,0,300,8,285,7,549
2020-06-04,Interlake-Eastern,0,20,0,20,0,550
2020-06-12,Southern Health-Santé Sud,0,34,3,30,1,551
2020-06-12,Winnipeg,2,220,4,211,5,552
2020-06-13,All,1,304,5,292,7,553
2020-06-13,Interlake-Eastern,0,20,0,20,0,554
2020-06-13,Northern,0,3,0,3,0,555
2020-06-13,Prairie Mountain Health,0,26,0,25,1,556
2020-06-13,Southern Health-Santé Sud,0,34,0,33,1,557
2020-06-13,Winnipeg,1,221,5,211,5,558
2020-06-14,All,0,304,5,292,7,559
2020-06-14,Interlake-Eastern,0,20,0,20,0,560
2020-06-14,Northern,0,3,0,3,0,561
2020-06-14,Prairie Mountain Health,0,26,0,25,1,562
2020-06-14,Southern Health-Santé Sud,0,34,0,33,1,563
2020-06-14,Winnipeg,0,221,5,211,5,564
2020-06-15,All,0,304,4,293,7,565
2020-06-15,Interlake-Eastern,0,20,0,20,0,566
2020-06-15,Northern,0,3,0,3,0,567
2020-06-15,Prairie Mountain Health,0,26,0,25,1,568
2020-06-15,Southern Health-Santé Sud,0,34,0,33,1,569
2020-06-15,Winnipeg,0,221,4,212,5,570
2020-06-16,All,2,306,6,293,7,571
2020-06-16,Interlake-Eastern,0,20,0,20,0,572
2020-06-16,Northern,0,3,0,3,0,573
2020-06-16,Prairie Mountain Health,0,26,0,25,1,574
2020-06-16,Southern Health-Santé Sud,0,34,0,33,1,575
2020-06-16,Winnipeg,2,223,6,212,5,576
2020-06-17,All,2,308,8,293,7,577
2020-06-17,Interlake-Eastern,0,20,0,20,0,578
2020-06-17,Northern,0,3,0,3,0,579
2020-06-17,Prairie Mountain Health,0,26,0,25,1,580
2020-06-17,Southern Health-Santé Sud,0,34,0,33,1,581
2020-06-17,Winnipeg,2,225,8,212,5,582
2020-06-18,All,1,309,9,293,7,583
2020-06-18,Interlake-Eastern,0,20,0,20,0,584
2020-06-18,Northern,0,3,0,3,0,585
2020-06-18,Prairie Mountain Health,0,26,0,25,1,586
2020-06-18,Southern Health-Santé Sud,0,34,0,33,1,587
2020-06-18,Winnipeg,1,226,9,212,5,588
2020-06-19,All,4,313,13,293,7,589
2020-06-19,Interlake-Eastern,0,20,0,20,0,590
2020-06-19,Northern,0,3,0,3,0,591
2020-06-19,Prairie Mountain Health,0,26,0,25,1,592
2020-06-19,Southern Health-Santé Sud,2,36,2,33,1,593
2020-06-19,Winnipeg,2,228,11,212,5,594
2020-06-20,All,0,313,13,293,7,595
2020-06-20,Interlake-Eastern,0,20,0,20,0,596
2020-06-20,Northern,0,3,0,3,0,597
2020-06-20,Prairie Mountain Health,0,26,0,25,1,598
2020-06-20,Southern Health-Santé Sud,0,36,2,33,1,599
2020-06-20,Winnipeg,0,228,11,212,5,600
2020-07-16,All,5,336,5,324,7,601
2020-07-16,Interlake-Eastern,5,26,6,20,0,602
2020-07-16,Northern,0,3,0,3,0,603
2020-07-16,Prairie Mountain Health,0,26,0,26,1,604
2020-07-16,Southern Health-Santé Sud,0,43,0,43,1,605
2020-07-16,Winnipeg,0,238,1,232,5,606
2020-07-17,All,1,337,6,324,7,607
2020-07-17,Interlake-Eastern,1,27,7,20,0,608
2020-07-17,Northern,0,3,0,3,0,609
2020-07-17,Prairie Mountain Health,0,26,0,26,1,610
2020-07-17,Southern Health-Santé Sud,0,43,0,43,1,611
2020-07-17,Winnipeg,0,238,1,232,5,612
2020-07-18,All,5,342,11,324,7,613
2020-07-18,Interlake-Eastern,2,29,9,20,0,614
2020-07-18,Northern,0,3,0,3,0,615
2020-07-18,Prairie Mountain Health,0,26,0,26,1,616
2020-07-18,Southern Health-Santé Sud,1,44,0,43,1,617
2020-07-18,Winnipeg,2,240,3,232,5,618
2020-07-19,All,13,355,23,325,7,619
2020-07-19,Interlake-Eastern,8,37,17,20,0,620
2020-07-19,Northern,0,3,0,3,0,621
2020-07-19,Prairie Mountain Health,3,29,2,26,1,622
2020-07-19,Southern Health-Santé Sud,0,44,0,43,1,623
2020-07-19,Winnipeg,2,242,4,233,5,624
2020-07-20,All,12,367,35,325,7,625
2020-07-20,Interlake-Eastern,7,44,24,20,0,626
2020-07-20,Northern,0,3,0,3,0,627
2020-07-20,Prairie Mountain Health,2,31,4,26,1,628
2020-07-20,Southern Health-Santé Sud,1,45,1,43,1,629
2020-07-20,Winnipeg,2,244,6,233,5,630
2020-07-21,All,7,374,40,327,7,631
2020-07-21,Interlake-Eastern,2,46,25,21,0,632
2020-07-21,Northern,0,3,0,3,0,633
2020-07-21,Prairie Mountain Health,2,33,6,26,1,634
2020-07-21,Southern Health-Santé Sud,3,48,4,43,1,635
2020-07-21,Winnipeg,0,244,5,234,5,636
2020-07-22,All,6,380,45,327,8,637
2020-07-22,Interlake-Eastern,3,49,28,21,0,638
2020-07-22,Northern,0,3,0,3,0,639
2020-07-22,Prairie Mountain Health,0,33,6,26,1,640
2020-07-22,Southern Health-Santé Sud,2,50,5,43,2,641
2020-07-22,Winnipeg,1,245,6,234,5,642
2020-07-23,All,5,385,50,327,8,643
2020-07-23,Interlake-Eastern,1,50,29,21,0,644
2020-07-23,Northern,0,3,0,3,0,645
2020-07-23,Prairie Mountain Health,1,34,7,26,1,646
2020-07-23,Southern Health-Santé Sud,3,53,8,43,2,647
2020-07-23,Winnipeg,0,245,6,234,5,648
2020-07-24,All,6,391,54,329,8,649
2020-07-24,Interlake-Eastern,0,50,27,23,0,650
2020-05-18,Southern Health-Santé Sud,0,30,0,29,1,651
2020-05-18,Winnipeg,0,211,2,204,5,652
2020-05-19,All,0,290,7,276,7,653
2020-05-19,Interlake-Eastern,0,20,0,20,0,654
2020-05-19,Northern,0,3,0,3,0,655
2020-05-19,Prairie Mountain Health,0,26,6,19,1,656
2020-05-19,Southern Health-Santé Sud,0,30,0,29,1,657
2020-05-19,Winnipeg,0,211,1,205,5,658
2020-05-20,All,0,290,2,281,7,659
2020-05-20,Interlake-Eastern,0,20,0,20,0,660
2020-05-20,Northern,0,3,0,3,0,661
2020-05-20,Prairie Mountain Health,0,26,1,24,1,662
2020-05-20,Southern Health-Santé Sud,0,30,0,29,1,663
2020-05-20,Winnipeg,0,211,1,205,5,664
2020-05-21,All,2,292,4,281,7,665
2020-05-21,Interlake-Eastern,0,20,0,20,0,666
2020-05-21,Northern,0,3,0,3,0,667
2020-05-21,Prairie Mountain Health,0,26,1,24,1,668
2020-05-21,Southern Health-Santé Sud,0,30,0,29,1,669
2020-05-21,Winnipeg,2,213,3,205,5,670
2020-05-22,All,0,292,3,282,7,671
2020-05-22,Interlake-Eastern,0,20,0,20,0,672
2020-05-22,Northern,0,3,0,3,0,673
2020-05-22,Prairie Mountain Health,0,26,0,25,1,674
2020-05-22,Southern Health-Santé Sud,0,30,0,29,1,675
2020-05-22,Winnipeg,0,213,3,205,5,676
2020-05-23,All,0,292,3,282,7,677
2020-05-23,Interlake-Eastern,0,20,0,20,0,678
2020-05-23,Northern,0,3,0,3,0,679
2020-05-23,Prairie Mountain Health,0,26,0,25,1,680
2020-05-23,Southern Health-Santé Sud,0,30,0,29,1,681
2020-05-23,Winnipeg,0,213,3,205,5,682
2020-05-24,All,0,292,3,282,7,683
2020-05-24,Interlake-Eastern,0,20,0,20,0,684
2020-05-24,Northern,0,3,0,3,0,685
2020-05-24,Prairie Mountain Health,0,26,0,25,1,686
2020-05-24,Southern Health-Santé Sud,0,30,0,29,1,687
2020-05-24,Winnipeg,0,213,3,205,5,688
2020-05-25,All,0,292,2,283,7,689
2020-05-25,Interlake-Eastern,0,20,0,20,0,690
2020-05-25,Northern,0,3,0,3,0,691
2020-05-25,Prairie Mountain Health,0,26,0,25,1,692
2020-05-25,Southern Health-Santé Sud,0,30,0,29,1,693
2020-05-25,Winnipeg,0,213,2,206,5,694
2020-05-26,All,2,294,4,283,7,695
2020-05-26,Interlake-Eastern,0,20,0,20,0,696
2020-05-26,Northern,0,3,0,3,0,697
2020-05-26,Prairie Mountain Health,0,26,0,25,1,698
2020-05-26,Southern Health-Santé Sud,0,30,0,29,1,699
2020-05-26,Winnipeg,2,215,4,206,5,700
2020-06-04,Northern,0,3,0,3,0,701
2020-06-04,Prairie Mountain Health,0,26,0,25,1,702
2020-06-04,Southern Health-Santé Sud,0,34,4,29,1,703
2020-06-04,Winnipeg,0,217,4,208,5,704
2020-06-05,All,0,300,8,285,7,705
2020-06-05,Interlake-Eastern,0,20,0,20,0,706
2020-06-05,Northern,0,3,0,3,0,707
2020-06-05,Prairie Mountain Health,0,26,0,25,1,708
2020-06-05,Southern Health-Santé Sud,0,34,4,29,1,709
2020-06-05,Winnipeg,0,217,4,208,5,710
2020-06-06,All,0,300,8,285,7,711
2020-06-06,Interlake-Eastern,0,20,0,20,0,712
2020-06-06,Northern,0,3,0,3,0,713
2020-06-06,Prairie Mountain Health,0,26,0,25,1,714
2020-06-06,Southern Health-Santé Sud,0,34,4,29,1,715
2020-06-06,Winnipeg,0,217,4,208,5,716
2020-06-07,All,0,300,8,285,7,717
2020-06-07,Interlake-Eastern,0,20,0,20,0,718
2020-06-07,Northern,0,3,0,3,0,719
2020-06-07,Prairie Mountain Health,0,26,0,25,1,720
2020-06-07,Southern Health-Santé Sud,0,34,4,29,1,721
2020-06-07,Winnipeg,0,217,4,208,5,722
2020-06-08,All,0,300,5,288,7,723
2020-06-08,Interlake-Eastern,0,20,0,20,0,724
2020-06-08,Northern,0,3,0,3,0,725
2020-06-08,Prairie Mountain Health,0,26,0,25,1,726
2020-06-08,Southern Health-Santé Sud,0,34,3,30,1,727
2020-06-08,Winnipeg,0,217,2,210,5,728
2020-06-09,All,0,300,5,288,7,729
2020-06-09,Interlake-Eastern,0,20,0,20,0,730
2020-06-09,Northern,0,3,0,3,0,731
2020-06-09,Prairie Mountain Health,0,26,0,25,1,732
2020-06-09,Southern Health-Santé Sud,0,34,3,30,1,733
2020-06-09,Winnipeg,0,217,2,210,5,734
2020-06-10,All,0,300,5,288,7,735
2020-06-10,Interlake-Eastern,0,20,0,20,0,736
2020-06-10,Northern,0,3,0,3,0,737
2020-06-10,Prairie Mountain Health,0,26,0,25,1,738
2020-06-10,Southern Health-Santé Sud,0,34,3,30,1,739
2020-06-10,Winnipeg,0,217,2,210,5,740
2020-06-11,All,1,301,5,289,7,741
2020-06-11,Interlake-Eastern,0,20,0,20,0,742
2020-06-11,Northern,0,3,0,3,0,743
2020-06-11,Prairie Mountain Health,0,26,0,25,1,744
2020-06-11,Southern Health-Santé Sud,0,34,3,30,1,745
2020-06-11,Winnipeg,1,218,2,211,5,746
2020-06-12,All,2,303,7,289,7,747
2020-06-12,Interlake-Eastern,0,20,0,20,0,748
2020-06-12,Northern,0,3,0,3,0,749
2020-06-12,Prairie Mountain Health,0,26,0,25,1,750
2020-06-29,Northern,0,3,0,3,0,751
2020-06-29,Prairie Mountain Health,0,26,0,26,1,752
2020-06-29,Southern Health-Santé Sud,0,40,4,35,1,753
2020-06-29,Winnipeg,1,236,8,223,5,754
2020-06-30,All,0,325,9,309,7,755
2020-06-30,Interlake-Eastern,0,20,0,20,0,756
2020-06-30,Northern,0,3,0,3,0,757
2020-06-30,Prairie Mountain Health,0,26,0,26,1,758
2020-06-30,Southern Health-Santé Sud,0,40,2,37,1,759
2020-06-30,Winnipeg,0,236,8,223,5,760
2020-07-01,All,0,325,9,309,7,761
2020-07-01,Interlake-Eastern,0,20,0,20,0,762
2020-07-01,Northern,0,3,0,3,0,763
2020-07-01,Prairie Mountain Health,0,26,0,26,1,764
2020-07-01,Southern Health-Santé Sud,0,40,2,37,1,765
2020-07-01,Winnipeg,0,236,8,223,5,766
2020-07-02,All,0,325,8,310,7,767
2020-07-02,Interlake-Eastern,0,20,0,20,0,768
2020-07-02,Northern,0,3,0,3,0,769
2020-07-02,Prairie Mountain Health,0,26,0,26,1,770
2020-07-02,Southern Health-Santé Sud,0,40,2,37,1,771
2020-07-02,Winnipeg,0,236,7,224,5,772
2020-07-03,All,0,325,6,312,7,773
2020-07-03,Interlake-Eastern,0,20,0,20,0,774
2020-07-03,Northern,0,3,0,3,0,775
2020-07-03,Prairie Mountain Health,0,26,0,26,1,776
2020-07-03,Southern Health-Santé Sud,0,40,0,39,1,777
2020-07-03,Winnipeg,0,236,7,224,5,778
2020-07-04,All,0,325,4,314,7,779
2020-07-04,Interlake-Eastern,0,20,0,20,0,780
2020-07-04,Northern,0,3,0,3,0,781
2020-07-04,Prairie Mountain Health,0,26,0,26,1,782
2020-07-04,Southern Health-Santé Sud,0,40,0,39,1,783
2020-07-04,Winnipeg,0,236,5,226,5,784
2020-07-05,All,0,325,3,315,7,785
2020-07-05,Interlake-Eastern,0,20,0,20,0,786
2020-07-05,Northern,0,3,0,3,0,787
2020-07-05,Prairie Mountain Health,0,26,0,26,1,788
2020-07-05,Southern Health-Santé Sud,0,40,0,39,1,789
2020-07-05,Winnipeg,0,236,4,227,5,790
2020-07-06,All,0,325,3,315,7,791
2020-07-06,Interlake-Eastern,0,20,0,20,0,792
2020-07-06,Northern,0,3,0,3,0,793
2020-07-06,Prairie Mountain Health,0,26,0,26,1,794
2020-07-06,Southern Health-Santé Sud,0,40,0,39,1,795
2020-07-06,Winnipeg,0,236,4,227,5,796
2020-07-07,All,0,325,1,317,7,797
2020-07-07,Interlake-Eastern,0,20,0,20,0,798
2020-07-07,Northern,0,3,0,3,0,799
2020-07-07,Prairie Mountain Health,0,26,0,26,1,800
2020-08-18,Northern,0,3,0,3,0,801
2020-08-18,Prairie Mountain Health,13,219,90,128,1,802
2020-08-18,Southern Health-Santé Sud,1,156,39,111,6,803
2020-08-18,Winnipeg,1,321,55,261,5,804
2020-08-19,All,33,797,204,581,12,805
2020-08-19,Interlake-Eastern,0,65,5,60,0,806
2020-08-19,Northern,0,3,0,3,0,807
2020-08-19,Prairie Mountain Health,18,237,95,141,1,808
2020-08-19,Southern Health-Santé Sud,10,166,46,114,6,809
2020-08-19,Winnipeg,5,326,58,263,5,810
2020-08-20,All,35,832,221,599,12,811
2020-08-20,Interlake-Eastern,1,66,6,60,0,812
2020-08-20,Northern,0,3,0,3,0,813
2020-08-20,Prairie Mountain Health,7,244,98,145,1,814
2020-08-20,Southern Health-Santé Sud,18,184,59,119,6,815
2020-08-20,Winnipeg,9,335,58,272,5,816
2020-08-21,All,42,874,236,626,12,817
2020-08-21,Interlake-Eastern,0,66,6,60,0,818
2020-08-21,Northern,0,3,0,3,0,819
2020-08-21,Prairie Mountain Health,25,269,105,163,1,820
2020-08-21,Southern Health-Santé Sud,16,200,71,123,6,821
2020-08-21,Winnipeg,1,336,54,277,5,822
2020-08-22,All,98,972,321,639,12,823
2020-08-22,Interlake-Eastern,2,68,7,61,0,824
2020-08-22,Northern,1,4,1,3,0,825
2020-08-22,Prairie Mountain Health,68,337,166,170,1,826
2020-08-22,Southern Health-Santé Sud,17,217,86,125,6,827
2020-08-22,Winnipeg,10,346,61,280,5,828
2020-08-23,All,28,1000,327,660,13,829
2020-08-23,Interlake-Eastern,1,69,8,61,0,830
2020-08-23,Northern,0,4,1,3,0,831
2020-08-23,Prairie Mountain Health,17,354,177,176,1,832
2020-09-04,All,33,1309,204,1089,16,833
2020-09-12,Northern,0,4,0,4,0,834
2020-08-26,Southern Health-Santé Sud,7,243,72,163,8,835
2020-08-23,Southern Health-Santé Sud,3,220,81,132,7,836
2020-08-23,Winnipeg,7,353,60,288,5,837
2020-08-24,All,28,1028,339,676,13,838
2020-08-24,Interlake-Eastern,0,69,8,61,0,839
2020-08-24,Northern,0,4,1,3,0,840
2020-08-24,Prairie Mountain Health,13,367,182,184,1,841
2020-08-24,Southern Health-Santé Sud,9,229,83,139,7,842
2020-08-24,Winnipeg,6,359,65,289,5,843
2020-08-25,All,26,1054,333,708,13,844
2020-08-25,Interlake-Eastern,1,70,9,61,0,845
2020-08-25,Northern,0,4,0,4,0,846
2020-08-25,Prairie Mountain Health,9,376,178,197,1,847
2020-08-25,Southern Health-Santé Sud,7,236,81,148,7,848
2020-08-25,Winnipeg,9,368,65,298,5,849
2020-08-26,All,33,1087,332,741,14,850
2020-08-26,Interlake-Eastern,3,73,12,61,0,851
2020-08-26,Northern,0,4,0,4,0,852
2020-08-26,Prairie Mountain Health,17,393,186,206,1,853
2020-08-10,All,3,563,136,419,8,854
2020-07-24,Northern,0,3,0,3,0,855
2020-08-01,Southern Health-Santé Sud,6,67,11,54,2,856
2020-08-10,Interlake-Eastern,0,63,5,58,0,857
2020-09-04,Interlake-Eastern,3,81,6,75,0,858
2020-07-24,Prairie Mountain Health,3,37,10,26,1,859
2020-09-12,Prairie Mountain Health,1,495,29,465,1,860
2020-08-01,Winnipeg,0,253,8,240,5,861
2020-08-10,Northern,0,3,0,3,0,862
2020-08-26,Winnipeg,6,374,62,307,5,863
2020-09-04,Northern,0,4,0,4,0,864
2020-07-24,Southern Health-Santé Sud,3,56,11,43,2,865
2020-09-12,Southern Health-Santé Sud,3,292,25,257,10,866
2020-08-02,All,5,441,50,383,8,867
2020-08-10,Prairie Mountain Health,3,127,79,47,1,868
2020-08-27,All,27,1114,319,781,14,869
2020-09-04,Prairie Mountain Health,5,478,78,399,1,870
2020-07-24,Winnipeg,0,245,6,234,5,871
2020-09-12,Winnipeg,13,548,118,425,5,872
2020-08-02,Interlake-Eastern,1,62,13,49,0,873
2020-08-10,Southern Health-Santé Sud,0,102,38,62,2,874
2020-08-27,Interlake-Eastern,0,73,10,63,0,875
2020-09-04,Southern Health-Santé Sud,6,273,24,239,10,876
2020-07-25,All,5,396,58,330,8,877
2020-09-13,All,19,1452,199,1237,16,878
2020-08-02,Northern,0,3,0,3,0,879
2020-08-10,Winnipeg,0,268,14,249,5,880
2020-08-27,Northern,0,4,0,4,0,881
2020-09-04,Winnipeg,19,473,96,372,5,882
2020-07-25,Interlake-Eastern,1,51,28,23,0,883
2020-09-13,Interlake-Eastern,1,95,18,77,0,884
2020-08-02,Prairie Mountain Health,1,53,15,37,1,885
2020-08-11,All,15,578,139,431,8,886
2020-08-27,Prairie Mountain Health,15,408,177,230,1,887
2020-09-05,All,16,1325,191,1118,16,888
2020-07-25,Northern,0,3,0,3,0,889
2020-09-13,Northern,0,4,0,4,0,890
2020-08-02,Southern Health-Santé Sud,2,69,13,54,2,891
2020-08-11,Interlake-Eastern,0,63,3,60,0,892
2020-08-27,Southern Health-Santé Sud,5,248,69,171,8,893
2020-09-05,Interlake-Eastern,1,82,7,75,0,894
2020-07-25,Prairie Mountain Health,0,37,10,26,1,895
2020-09-13,Prairie Mountain Health,0,495,24,470,1,896
2020-08-02,Winnipeg,1,254,9,240,5,897
2020-08-11,Northern,0,3,0,3,0,898
2020-08-27,Winnipeg,7,381,63,313,5,899
2020-09-05,Northern,0,4,0,4,0,900
2020-07-25,Southern Health-Santé Sud,1,57,12,43,2,901
2020-09-13,Southern Health-Santé Sud,3,295,26,259,10,902
2020-08-03,All,2,443,47,388,8,903
2020-08-11,Prairie Mountain Health,4,131,79,51,1,904
2020-08-28,All,47,1161,320,827,14,905
2020-09-05,Prairie Mountain Health,2,480,59,420,1,906
2020-07-25,Winnipeg,3,248,8,235,5,907
2020-09-13,Winnipeg,15,563,131,427,5,908
2020-08-03,Interlake-Eastern,0,62,11,51,0,909
2020-08-11,Southern Health-Santé Sud,1,103,35,66,2,910
2020-08-28,Interlake-Eastern,1,74,10,64,0,911
2020-09-05,Southern Health-Santé Sud,5,278,27,241,10,912
2020-07-26,All,5,401,59,334,8,913
2020-09-14,All,17,1469,203,1250,16,914
2020-08-03,Northern,0,3,0,3,0,915
2020-08-11,Winnipeg,10,278,22,251,5,916
2020-08-28,Northern,0,4,0,4,0,917
2020-09-05,Winnipeg,8,481,98,378,5,918
2020-07-26,Interlake-Eastern,2,53,26,27,0,919
2020-09-14,Interlake-Eastern,1,96,18,78,0,920
2020-08-03,Prairie Mountain Health,0,53,15,37,1,921
2020-08-12,All,25,603,158,437,8,922
2020-08-28,Prairie Mountain Health,25,433,174,258,1,923
2020-09-06,All,16,1341,186,1139,16,924
2020-07-26,Northern,0,3,0,3,0,925
2020-09-14,Northern,0,4,0,4,0,926
2020-08-03,Southern Health-Santé Sud,1,70,13,55,2,927
2020-08-12,Interlake-Eastern,0,63,3,60,0,928
2020-08-28,Southern Health-Santé Sud,4,252,63,181,8,929
2020-09-06,Interlake-Eastern,1,83,7,76,0,930
2020-07-26,Prairie Mountain Health,1,38,11,26,1,931
2020-07-26,Southern Health-Santé Sud,1,58,13,43,2,932
2020-07-26,Winnipeg,1,249,9,235,5,933
2020-07-27,All,3,404,54,342,8,934
2020-07-27,Interlake-Eastern,2,55,23,32,0,935
2020-07-27,Northern,0,3,0,3,0,936
2020-07-27,Prairie Mountain Health,1,39,12,26,1,937
2020-07-27,Southern Health-Santé Sud,0,58,13,43,2,938
2020-07-27,Winnipeg,0,249,6,238,5,939
2020-07-28,All,3,407,51,348,8,940
2020-07-28,Interlake-Eastern,2,57,21,36,0,941
2020-07-28,Northern,0,3,0,3,0,942
2020-07-28,Prairie Mountain Health,0,39,11,27,1,943
2020-07-28,Southern Health-Santé Sud,0,58,12,44,2,944
2020-07-28,Winnipeg,1,250,7,238,5,945
2020-07-29,All,3,410,46,356,8,946
2020-07-29,Interlake-Eastern,0,57,16,41,0,947
2020-07-29,Northern,0,3,0,3,0,948
2020-07-29,Prairie Mountain Health,2,41,12,28,1,949
2020-07-29,Southern Health-Santé Sud,0,58,10,46,2,950
2020-07-29,Winnipeg,1,251,8,238,5,951
2020-07-30,All,6,416,37,371,8,952
2020-07-30,Interlake-Eastern,3,60,16,44,0,953
2020-07-30,Northern,0,3,0,3,0,954
2020-07-30,Prairie Mountain Health,2,43,6,36,1,955
2020-07-30,Southern Health-Santé Sud,0,58,6,50,2,956
2020-07-30,Winnipeg,1,252,9,238,5,957
2020-07-31,All,6,422,35,379,8,958
2020-07-31,Interlake-Eastern,1,61,13,48,0,959
2020-07-31,Northern,0,3,0,3,0,960
2020-07-31,Prairie Mountain Health,1,44,6,37,1,961
2020-07-31,Southern Health-Santé Sud,3,61,7,52,2,962
2020-07-31,Winnipeg,1,253,9,239,5,963
2020-08-01,All,14,436,46,382,8,964
2020-08-01,Interlake-Eastern,0,61,13,48,0,965
2020-08-01,Northern,0,3,0,3,0,966
2020-08-01,Prairie Mountain Health,8,52,14,37,1,967
2020-08-03,Winnipeg,1,255,8,242,5,968
2020-08-28,Winnipeg,17,398,73,320,5,969
2020-08-12,Northern,0,3,0,3,0,970
2020-09-06,Northern,0,4,0,4,0,971
2020-08-04,All,3,446,44,394,8,972
2020-08-29,All,36,1197,323,860,14,973
2020-08-12,Prairie Mountain Health,12,143,88,54,1,974
2020-09-06,Prairie Mountain Health,6,486,54,431,1,975
2020-08-04,Interlake-Eastern,0,62,8,54,0,976
2020-08-29,Interlake-Eastern,1,75,11,64,0,977
2020-08-12,Southern Health-Santé Sud,6,109,38,69,2,978
2020-09-14,Prairie Mountain Health,1,496,23,472,1,979
2020-09-06,Southern Health-Santé Sud,1,279,26,243,10,980
2020-08-04,Northern,0,3,0,3,0,981
2020-08-29,Northern,0,4,0,4,0,982
2020-08-12,Winnipeg,7,285,29,251,5,983
2020-09-14,Southern Health-Santé Sud,2,297,27,260,10,984
2020-09-06,Winnipeg,8,489,99,385,5,985
2020-08-04,Prairie Mountain Health,0,53,15,37,1,986
2020-08-29,Prairie Mountain Health,12,445,167,277,1,987
2020-08-13,All,38,641,187,446,8,988
2020-09-14,Winnipeg,13,576,135,436,5,989
2020-09-07,All,10,1351,177,1158,16,990
2020-08-04,Southern Health-Santé Sud,1,71,13,56,2,991
2020-08-29,Southern Health-Santé Sud,6,258,56,194,8,992
2020-08-13,Interlake-Eastern,0,63,3,60,0,993
2020-09-15,All,23,1492,209,1267,16,994
2020-09-07,Interlake-Eastern,1,84,8,76,0,995
2020-08-04,Winnipeg,2,257,8,244,5,996
2020-08-29,Winnipeg,17,415,89,321,5,997
2020-08-13,Northern,0,3,0,3,0,998
2020-09-15,Interlake-Eastern,2,98,18,80,0,999
2020-09-07,Northern,0,4,0,4,0,1000
2020-08-05,All,29,475,70,397,8,1001
2020-08-30,All,25,1222,302,906,14,1002
2020-08-13,Prairie Mountain Health,24,167,107,59,1,1003
2020-09-15,Northern,0,4,0,4,0,1004
2020-09-07,Prairie Mountain Health,0,486,47,438,1,1005
2020-08-05,Interlake-Eastern,0,62,8,54,0,1006
2020-08-30,Interlake-Eastern,2,77,13,64,0,1007
2020-08-13,Southern Health-Santé Sud,5,114,40,72,2,1008
2020-09-15,Prairie Mountain Health,0,496,18,477,1,1009
2020-09-07,Southern Health-Santé Sud,2,281,22,249,10,1010
2020-08-05,Northern,0,3,0,3,0,1011
2020-08-30,Northern,0,4,0,4,0,1012
2020-08-13,Winnipeg,9,294,37,252,5,1013
2020-09-15,Southern Health-Santé Sud,0,297,26,261,10,1014
2020-09-07,Winnipeg,7,496,100,391,5,1015
2020-08-05,Prairie Mountain Health,18,71,31,39,1,1016
2020-08-30,Prairie Mountain Health,12,457,149,307,1,1017
2020-08-14,All,19,660,189,462,9,1018
2020-09-15,Winnipeg,21,597,147,445,5,1019
2020-09-08,All,16,1367,171,1180,16,1020
2020-08-05,Southern Health-Santé Sud,10,81,23,56,2,1021
2020-08-30,Southern Health-Santé Sud,5,263,48,207,8,1022
2020-08-30,Winnipeg,6,421,92,324,5,1023
2020-08-31,All,18,1240,274,952,14,1024
2020-08-31,Interlake-Eastern,0,77,13,64,0,1025
2020-08-31,Northern,0,4,0,4,0,1026
2020-08-31,Prairie Mountain Health,7,464,136,327,1,1027
2020-08-31,Southern Health-Santé Sud,1,264,34,222,8,1028
2020-08-31,Winnipeg,10,431,91,335,5,1029
2020-09-01,All,7,1247,235,997,15,1030
2020-09-01,Interlake-Eastern,0,77,9,68,0,1031
2020-09-01,Northern,0,4,0,4,0,1032
2020-09-01,Prairie Mountain Health,2,466,119,346,1,1033
2020-09-01,Southern Health-Santé Sud,1,265,26,230,9,1034
2020-09-01,Winnipeg,4,435,81,349,5,1035
