collected_date,reported_date,lcc_name,municipality,confirmed_child_cases,confirmed_staff_provider_cases,confirmed_unspecified_cases,total_confirmed_cases
2020-10-01,2020-10-02,St. Gregory's Before and After School Club (North York Little Prints),Toronto,1,0,0,1
2020-10-01,2020-10-02,St. Jacobs Day Care Inc.,St. Jacobs,1,0,0,1
2020-10-01,2020-10-02,The Alderbuds Child Care Centre of Etobicoke,Toronto,2,0,0,2
2020-10-01,2020-10-02,The Little School Daycare - Orleans,Orléans,0,1,0,1
2020-10-01,2020-10-02,Toronto Home Child Care Agency (#0000415) (City of Toronto) (one location),Toronto,1,0,0,1
2020-10-01,2020-10-02,Umbrella Family - Templemead,Hamilton,0,1,0,1
2020-10-01,2020-10-02,Vincent Massey Academy- Franklin Horner Campus,Toronto,0,1,0,1
2020-10-01,2020-10-02,Wee Watch (one location),Brampton,1,0,0,1
2020-10-01,2020-10-02,Wee Watch Private Home Day Care-East (one location),Russell ,0,1,0,1
2020-10-01,2020-10-02,Woodgreen Community Services (Leslieville Child Care),Toronto,1,0,0,1
2020-10-01,2020-10-02,YMCA Toronto - Ellwood YMCA School Age,Bolton,1,0,0,1
2020-10-01,2020-10-02,YMCA-YWCA Guelph - Woodland Glen 'Y' Child Care,Guelph,1,0,0,1
2020-10-01,2020-10-02,YWCA KW St. Paul Childcare,Kitchener,1,0,0,1
2020-10-02,2020-10-05,Amherstview Daycare Site 2,Bath,1,0,0,1
2020-10-02,2020-10-05,Andrew Fleck Home Child Care (two locations),Ottawa,1,1,0,2
2020-10-02,2020-10-05,Bowmore Child Enrichment Centre (Operator: Earl Haig) (80 Bowmore Road),Toronto,1,0,0,1
2020-10-02,2020-10-05,BrightPath Bolton,Bolton,5,0,0,5
2020-10-02,2020-10-05,BrightPath Eglinton,Toronto,1,0,0,1
2020-10-02,2020-10-05,Bruce Trail Early Learning and Child Care Centre,Milton,0,1,0,1
2020-10-02,2020-10-05,Cardinal Leger Child Care Centre (Scarborough),Toronto,0,1,0,1
2020-10-02,2020-10-05,Centre éducatif Brin de Soleil - Horizon Jeunesse,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Centre éducatif Les Petits Tresors - Pavillon Alfred,Alfred,1,0,0,1
2020-10-02,2020-10-05,Centro-Clinton Day Care Centre,Toronto,0,1,0,1
2020-10-02,2020-10-05,Children's Circle Montessori School,Brampton,1,0,0,1
2020-10-02,2020-10-05,Childventures Early Learning Academy Aurora,Aurora,0,1,0,1
2020-10-02,2020-10-05,CITY VIEW CENTRE FOR CHILD & FAMILY SERVICES - Group Care,Ottawa,0,1,0,1
2020-10-02,2020-10-05,Clara Hughes Early Learning and Child Care Centre,Oshawa,0,1,0,1
2020-10-02,2020-10-05,Community Centre 55,Toronto,1,0,0,1
2020-10-02,2020-10-05,Dalhousie Parents Daycare Centre,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Downtown Montessori at Coatsworth  (formerly Ward Nine -Coatsworth),Toronto,0,1,0,1
2020-10-02,2020-10-05,Downtown Montessori at Concord City Place,Toronto,1,0,0,1
2020-10-02,2020-10-05,FunCare Learning Centre,Elmira,1,0,0,1
2020-10-02,2020-10-05,Garderie Éducative Renée Tassé,Ottawa,1,1,0,2
2020-10-02,2020-10-05,Garderie Tunney's Day Care,Ottawa,0,1,0,1
2020-10-02,2020-10-05,Glebe Parents' Daycare First Avenue Campus,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Global Home Child Care (one location),Ottawa,0,1,0,1
2020-10-02,2020-10-05,Halton Hills Child Care Centre,Georgetown,1,0,0,1
2020-10-02,2020-10-05,Happy Tots Day Nursery,Oshawa,0,1,0,1
2020-10-02,2020-10-05,Hillfield Strathallan College,Hamilton,1,0,0,1
2020-10-02,2020-10-05,Inspiring Minds Early Learning Centre,Wellesley,0,1,0,1
2020-10-02,2020-10-05,Kiddies Lodge Daycare Centre,Toronto,1,0,0,1
2020-10-02,2020-10-05,KIDS COME FIRST CHILD CARE CENTRE,Guelph,1,0,0,1
2020-10-02,2020-10-05,La Coccinelle,Orléans,1,2,0,3
2020-10-02,2020-10-05,La Coccinelle Reine des Bois,Ottawa,1,0,0,1
2020-10-02,2020-10-05,L'Arche des amis de Russell,Russell,1,0,0,1
2020-10-02,2020-10-05,Lawrence Heights Community Day Care Centre,Toronto,0,1,0,1
2020-10-02,2020-10-05,Le Cerf-Volant - Édouard-Bond,Ottawa,1,0,0,1
2020-10-02,2020-10-05,"Le Cerf-Volant, George-Étienne-Cartier",Ottawa,1,1,0,2
2020-10-02,2020-10-05,Le Club - Bond Lake,Richmond Hill,0,1,0,1
2020-10-02,2020-10-05,Locomotion Day Care Centre - Full Day ,Tottenham,1,0,0,1
2020-10-02,2020-10-05,MCDC/St. John,Toronto,0,1,0,1
2020-10-02,2020-10-05,Metcalfe Home Day Care (two locations),Metcalfe,1,1,0,2
2020-10-02,2020-10-05,MIFO- école Notre Dame des Champs,Ottawa,0,1,0,1
2020-10-02,2020-10-05,MIFO école St. Joseph d'Orléans,Orléans,0,1,0,1
2020-10-02,2020-10-05,MIFO-école des Pionniers,Orléans,1,0,0,1
2020-10-02,2020-10-05,Montessori School House Inc,Maple,1,0,0,1
2020-10-02,2020-10-05,My Little School - (Victoria Village Children's Services) - 1492 Victoria Park,Toronto,1,0,0,1
2020-10-02,2020-10-05,Netivot HaTorah  - South Campus,Toronto,1,0,0,1
2020-10-02,2020-10-05,Netivot HaTorah Day School,Thornhill,1,0,0,1
2020-10-02,2020-10-05,Northwood Montessori,Toronto,0,1,0,1
2020-10-02,2020-10-05,OAKVILLE FAMILY YMCA SACC - SUNNINGDALE,Oakville,2,0,0,2
2020-10-02,2020-10-05,Palmerston Community Daycare,Toronto,1,0,0,1
2020-10-02,2020-10-05,PLASP - Birchbank P.S.,Brampton,1,0,0,1
2020-10-02,2020-10-05,PLASP - San Lorenzo Ruiz,Mississauga,1,0,0,1
2020-10-02,2020-10-05,PLASP - St. Charles Garnier Catholic School,Mississauga,1,0,0,1
2020-10-02,2020-10-05,PLASP - St. Josephine Bakhita,Brampton,1,0,0,1
2020-10-02,2020-10-05,PLASP - ST. Raphael Catholic School,Mississauga,0,1,0,1
2020-10-02,2020-10-05,PLASP Steelesview Public School,North York ,1,0,0,1
2020-10-02,2020-10-05,Princess Elizabeth YMCA,Orangeville,1,0,0,1
2020-10-02,2020-10-05,Progress Childcare (Scarborough Inc. #1)  (3 Glamorgan),Toronto,0,1,0,1
2020-10-02,2020-10-05,R L Hyslop Before and After School Program,Hamilton,1,0,0,1
2020-10-02,2020-10-05,Riverside Montessori Pre-School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Schoolhouse Playcare - Cadarackque,Ajax,1,0,0,1
2020-10-02,2020-10-05,Service à l'enfance Aladin Childcare Services,Ottawa,1,0,0,1
2020-10-02,2020-10-05,"Service à l'enfance Aladin, site Sainte-Anne",Ottawa,0,1,0,1
2020-10-02,2020-10-05,Silver Creek Pre-School (Silver Creek Centre for Early Learning & Development),Toronto,2,0,0,2
2020-10-02,2020-10-05,SKD Bilingual Child Care Centre-Michaelle Jean,Ajax,1,0,0,1
2020-10-02,2020-10-05,St. Boniface YMCA Childcare (YMCA),Toronto,0,1,0,1
2020-10-02,2020-10-05,St. Columba YMCA Child Care,Toronto,2,0,0,2
2020-10-02,2020-10-05,St. Gregory's Before and After School Club (North York Little Prints),Toronto,1,0,0,1
2020-10-02,2020-10-05,St. Jacobs Day Care Inc.,St. Jacobs,1,0,0,1
2020-10-02,2020-10-05,The Alderbuds Child Care Centre of Etobicoke,Toronto,2,0,0,2
2020-10-02,2020-10-05,The Little School Daycare - Orleans,Orléans,0,1,0,1
2020-10-02,2020-10-05,Umbrella Family - Templemead,Hamilton,0,1,0,1
2020-10-02,2020-10-05,Vincent Massey Academy- Franklin Horner Campus,Toronto,0,1,0,1
2020-10-02,2020-10-05,Wee Watch (one location),Brampton,1,0,0,1
2020-10-02,2020-10-05,Wee Watch Private Home Day Care-East (two locations),Russell,1,1,0,2
2020-10-02,2020-10-05,Woodgreen Community Services (Leslieville Child Care),Toronto,1,0,0,1
2020-10-02,2020-10-05,Woodgreen Community Services (Woodfield Child Care Centre),Toronto,0,1,0,1
2020-10-02,2020-10-05,YMCA Toronto - Ellwood YMCA School Age,Bolton,1,0,0,1
2020-10-02,2020-10-05,YMCA-YWCA Guelph - Woodland Glen 'Y' Child Care,Guelph,1,0,0,1
2020-10-02,2020-10-05,YWCA KW St. Paul Childcare,Kitchener,1,0,0,1
2020-10-05,2020-10-06,Amherstview Daycare Site 2,Bath,1,0,0,1
2020-10-05,2020-10-06,Andrew Fleck Home Child Care (two locations),Ottawa,1,1,0,2
2020-10-05,2020-10-06,Bloomfield Junior Academy Montessori School,Richmond Hill,1,0,0,1
2020-10-05,2020-10-06,Blue Bell Academy Inc.,Toronto,0,1,0,1
2020-10-05,2020-10-06,Bowmore Child Enrichment Centre (Operator: Earl Haig) (80 Bowmore Road),Toronto,1,0,0,1
2020-10-05,2020-10-06,BrightPath Bolton,Bolton,5,0,0,5
2020-10-05,2020-10-06,BrightPath Eglinton,Toronto,1,0,0,1
2020-10-05,2020-10-06,BrightPath Wolfedale,Mississauga,1,0,0,1
2020-10-05,2020-10-06,Bruce Trail Early Learning and Child Care Centre,Milton,0,1,0,1
2020-10-05,2020-10-06,Cardinal Leger Child Care Centre (Scarborough),Toronto,0,1,0,1
2020-10-05,2020-10-06,Centre éducatif Brin de Soleil - Horizon Jeunesse,Ottawa,1,0,0,1
2020-10-05,2020-10-06,Centre éducatif La Clémentine,Gloucester,0,1,0,1
2020-10-05,2020-10-06,Centre éducatif Les Petits Tresors - Pavillon Alfred,Alfred,1,0,0,1
2020-10-05,2020-10-06,Centro-Clinton Day Care Centre,Toronto,0,1,0,1
2020-10-05,2020-10-06,Children's Circle Montessori School,Brampton,1,0,0,1
2020-10-05,2020-10-06,Childventures Early Learning Academy Aurora,Aurora,0,1,0,1
2020-10-05,2020-10-06,CITY VIEW CENTRE FOR CHILD & FAMILY SERVICES - Group Care,Ottawa,0,1,0,1
2020-10-05,2020-10-06,Clara Hughes Early Learning and Child Care Centre,Oshawa,0,1,0,1
2020-10-05,2020-10-06,Community Centre 55,Toronto,1,0,0,1
2020-10-05,2020-10-06,Dalhousie Parents Daycare Centre,Ottawa,1,0,0,1
2020-10-05,2020-10-06,Downtown Montessori at Coatsworth  (formerly Ward Nine -Coatsworth),Toronto,0,1,0,1
2020-10-05,2020-10-06,Downtown Montessori at Concord City Place,Toronto,1,0,0,1
2020-10-05,2020-10-06,Eden Daycare Inc.,Mississauga,1,0,0,1
2020-10-05,2020-10-06,First Stage Child Care Centre - Highfield,Toronto,1,0,0,1
2020-10-05,2020-10-06,For Kid's Sake Day Care Services Inc. (one location),Mississauga,2,0,0,2
2020-10-05,2020-10-06,FunCare Learning Centre,Elmira,1,0,0,1
2020-10-05,2020-10-06,Garderie Éducative Renée Tassé,Ottawa,1,1,0,2
2020-10-05,2020-10-06,Garderie Tunney's Day Care,Ottawa,0,1,0,1
2020-10-05,2020-10-06,Glebe Parents' Daycare First Avenue Campus,Ottawa,1,0,0,1
2020-10-05,2020-10-06,Global Home Child Care (one location),Ottawa,0,1,0,1
2020-10-05,2020-10-06,Halton Hills Child Care Centre,Georgetown,1,0,0,1
2020-10-05,2020-10-06,Happy Tots Day Nursery,Oshawa,0,1,0,1
2020-10-05,2020-10-06,Hillfield Strathallan College,Hamilton,1,0,0,1
2020-10-05,2020-10-06,Kaban Montessori School,Mississauga,1,0,0,1
2020-10-05,2020-10-06,Kiddies Lodge Daycare Centre,Toronto,1,0,0,1
2020-10-05,2020-10-06,KIDS & COMPANY - BURLOAK,Burlington,0,1,0,1
2020-10-05,2020-10-06,KIDS COME FIRST CHILD CARE CENTRE,Guelph,1,0,0,1
2020-10-05,2020-10-06,La Coccinelle,Orléans,1,2,0,3
2020-10-05,2020-10-06,La Coccinelle Reine des Bois,Ottawa,1,0,0,1
2020-10-05,2020-10-06,La Petite Ecole,Toronto,0,1,0,1
2020-10-05,2020-10-06,L'Arche des amis de Russell,Russell,1,0,0,1
2020-10-05,2020-10-06,Lawrence Heights Community Day Care Centre,Toronto,0,1,0,1
2020-10-05,2020-10-06,Le Cerf-Volant - Édouard-Bond,Ottawa,1,0,0,1
2020-10-05,2020-10-06,"Le Cerf-Volant, école Marius Barbeau",Ottawa,1,0,0,1
2020-10-05,2020-10-06,"Le Cerf-Volant, George-Étienne-Cartier",Ottawa,1,1,0,2
2020-10-05,2020-10-06,Le Club - Bond Lake,Richmond Hill,0,1,0,1
2020-10-05,2020-10-06,MCDC/St. John,Toronto,0,1,0,1
2020-10-05,2020-10-06,Metcalfe Home Day Care (two locations),Metcalfe,1,1,0,2
2020-10-05,2020-10-06,MIFO- école Notre Dame des Champs,Ottawa,0,1,0,1
2020-10-05,2020-10-06,MIFO école St. Joseph d'Orléans,Orléans,0,1,0,1
2020-10-05,2020-10-06,MIFO-école des Pionniers,Orléans,1,0,0,1
2020-10-05,2020-10-06,Montessori School House Inc,Maple,1,0,0,1
2020-10-05,2020-10-06,My Little School - (Victoria Village Children's Services) - 1492 Victoria Park,Toronto,1,0,0,1
2020-10-05,2020-10-06,Netivot HaTorah  - South Campus,Toronto,1,0,0,1
2020-10-05,2020-10-06,Netivot HaTorah Day School,Thornhill,1,0,0,1
2020-10-05,2020-10-06,Northwood Montessori,Toronto,0,1,0,1
2020-10-05,2020-10-06,OAKVILLE FAMILY YMCA SACC - SUNNINGDALE,Oakville,2,0,0,2
2020-10-05,2020-10-06,Odyssey Montessori School Incorporated,Toronto,1,0,0,1
2020-10-05,2020-10-06,Palmerston Community Daycare,Toronto,1,0,0,1
2020-10-05,2020-10-06,PLASP - Birchbank P.S.,Brampton,1,0,0,1
2020-10-05,2020-10-06,PLASP - San Lorenzo Ruiz,Mississauga,1,0,0,1
2020-10-05,2020-10-06,PLASP - St. Charles Garnier Catholic School,Mississauga,1,0,0,1
2020-10-05,2020-10-06,PLASP - St. Josephine Bakhita,Brampton,1,0,0,1
2020-10-05,2020-10-06,PLASP - ST. Raphael Catholic School,Mississauga,0,1,0,1
2020-10-05,2020-10-06,PLASP Steelesview Public School,North York ,1,0,0,1
2020-10-05,2020-10-06,Princess Elizabeth YMCA,Orangeville,1,0,0,1
2020-10-05,2020-10-06,Progress Childcare (Scarborough Inc. #1)  (3 Glamorgan),Toronto,0,1,0,1
2020-10-05,2020-10-06,R L Hyslop Before and After School Program,Hamilton,1,0,0,1
2020-10-05,2020-10-06,Riverside Montessori Pre-School,Ottawa,1,0,0,1
2020-10-05,2020-10-06,Schoolhouse Playcare - Cadarackque,Ajax,1,0,0,1
2020-10-05,2020-10-06,Service à l'enfance Aladin Childcare Services,Ottawa,1,0,0,1
2020-10-05,2020-10-06,"Service à l'enfance Aladin, site Sainte-Anne",Ottawa,0,1,0,1
2020-10-05,2020-10-06,Silver Creek Pre-School (Silver Creek Centre for Early Learning & Development),Toronto,2,0,0,2
2020-10-05,2020-10-06,SKD Bilingual Child Care Centre-Michaelle Jean,Ajax,1,0,0,1
2020-10-05,2020-10-06,St. Boniface YMCA Childcare (YMCA),Toronto,0,1,0,1
2020-10-05,2020-10-06,St. Columba YMCA Child Care,Toronto,2,0,0,2
2020-10-05,2020-10-06,St. Gregory's Before and After School Club (North York Little Prints),Toronto,1,0,0,1
2020-10-05,2020-10-06,St. Jacobs Day Care Inc.,St. Jacobs,1,0,0,1
2020-10-05,2020-10-06,The Alderbuds Child Care Centre of Etobicoke,Toronto,2,0,0,2
2020-10-05,2020-10-06,The Candy Factory of Swallows Day Care Inc. (op: Swallows Day Care Inc.),Toronto,1,1,0,2
2020-10-05,2020-10-06,The French Connection at John Fisher Inc.,Toronto,1,0,0,1
2020-10-05,2020-10-06,The Little School Daycare - Orleans,Orléans,0,1,0,1
2020-10-05,2020-10-06,Umbrella Family - Templemead,Hamilton,0,1,0,1
2020-10-05,2020-10-06,Vincent Massey Academy- Franklin Horner Campus,Toronto,0,1,0,1
2020-10-05,2020-10-06,Wee Watch (one location),Brampton,1,0,0,1
2020-10-05,2020-10-06,Wee Watch Private Home Day Care-East (two locations),Russell ,1,1,0,2
2020-10-05,2020-10-06,Woodgreen Community Services (Leslieville Child Care),Toronto,1,0,0,1
2020-10-05,2020-10-06,Woodgreen Community Services (Woodfield Child Care Centre),Toronto,0,1,0,1
2020-10-05,2020-10-06,YMCA Toronto - Ellwood YMCA School Age,Bolton,1,0,0,1
2020-10-05,2020-10-06,YMCA-YWCA Guelph - Woodland Glen 'Y' Child Care,Guelph,1,0,0,1
2020-10-05,2020-10-06,YWCA - Bergamot Early Learning  Centre (op:  YWCA),Toronto,1,0,0,1
2020-10-05,2020-10-06,YWCA KW St. Paul Childcare,Kitchener,1,0,0,1
2020-10-06,2020-10-07,Amherstview Daycare Site 2,Bath,1,0,0,1
2020-10-06,2020-10-07,Andrew Fleck Child Care Centre,Ottawa,0,1,0,1
2020-10-06,2020-10-07,Andrew Fleck Child Care Services - Carleton Heights Child Care Centre,Ottawa,0,1,0,1
2020-10-06,2020-10-07,Andrew Fleck Home Child Care (three locations),Ottawa,2,2,0,4
2020-10-06,2020-10-07,Bloomfield Junior Academy Montessori School,Richmond Hill,1,0,0,1
2020-10-06,2020-10-07,Blue Bell Academy Inc.,Toronto,0,1,0,1
2020-10-06,2020-10-07,Bowmore Child Enrichment Centre (Operator: Earl Haig) (80 Bowmore Road),Toronto,1,0,0,1
2020-10-06,2020-10-07,BrightPath Bolton,Bolton,5,0,0,5
2020-10-06,2020-10-07,BrightPath Eglinton,Toronto,1,0,0,1
2020-10-06,2020-10-07,BrightPath Wolfedale,Mississauga,1,0,0,1
2020-10-06,2020-10-07,Bruce Trail Early Learning and Child Care Centre,Milton,0,1,0,1
2020-10-06,2020-10-07,Centre éducatif Brin de Soleil - Horizon Jeunesse,Ottawa,1,0,0,1
2020-10-06,2020-10-07,Centre éducatif La Clémentine,Gloucester,0,1,0,1
2020-10-06,2020-10-07,Centre éducatif Les Petits Tresors - Pavillon Alfred,Alfred,1,0,0,1
2020-10-06,2020-10-07,Centro-Clinton Day Care Centre,Toronto,0,1,0,1
2020-10-06,2020-10-07,Children's Circle Montessori School,Brampton,1,0,0,1
2020-10-06,2020-10-07,Childventures Early Learning Academy Aurora,Aurora,0,1,0,1
2020-10-06,2020-10-07,CITY VIEW CENTRE FOR CHILD & FAMILY SERVICES - Group Care,Ottawa,0,1,0,1
2020-10-06,2020-10-07,Clara Hughes Early Learning and Child Care Centre,Oshawa,0,1,0,1
2020-10-06,2020-10-07,Community Centre 55,Toronto,1,0,0,1
2020-10-06,2020-10-07,Dalhousie Parents Daycare Centre,Ottawa,1,0,0,1
2020-10-06,2020-10-07,Downtown Montessori at Coatsworth  (formerly Ward Nine - Coatsworth),Toronto,0,1,0,1
2020-10-06,2020-10-07,Downtown Montessori at Concord City Place,Toronto,1,0,0,1
2020-10-06,2020-10-07,Eden Daycare Inc.,Mississauga,1,0,0,1
2020-10-06,2020-10-07,Edgeley Early Learning & Child Care Centre,Toronto,0,1,0,1
2020-10-06,2020-10-07,Elkhorn Junior Y - (YMCA),Toronto,0,1,0,1
2020-10-06,2020-10-07,First Stage Child Care Centre - Highfield,Toronto,1,0,0,1
2020-10-06,2020-10-07,For Kid's Sake Day Care Services Inc. (one location),Mississauga,2,0,0,2
2020-10-06,2020-10-07,Garderie Éducative Renée Tassé,Ottawa,1,1,0,2
2020-10-06,2020-10-07,Garderie Tunney's Day Care,Ottawa,0,1,0,1
2020-10-06,2020-10-07,George Brown - Rose Avenue Child Care Centre,Toronto,1,0,0,1
2020-10-06,2020-10-07,Glebe Parents' Daycare First Avenue Campus,Ottawa,1,0,0,1
2020-10-06,2020-10-07,Global Home Child Care (one location),Ottawa,0,1,0,1
2020-10-06,2020-10-07,Halton Hills Child Care Centre,Georgetown,1,0,0,1
2020-10-06,2020-10-07,Happy Tots Day Nursery,Oshawa,0,1,0,1
2020-10-06,2020-10-07,Hillfield Strathallan College,Hamilton,1,0,0,1
2020-10-06,2020-10-07,Holy Trinity YMCA,Toronto,1,0,0,1
2020-10-06,2020-10-07,Home Child Care Program (one location),Waterloo,0,1,0,1
2020-10-06,2020-10-07,Humber Bay Child Care Centre (Park Lawn Preschool Inc.),Toronto,0,1,0,1
2020-10-06,2020-10-07,Kaban Montessori School,Mississauga,1,0,0,1
2020-10-06,2020-10-07,Kiddies Lodge Daycare Centre,Toronto,1,0,0,1
2020-10-06,2020-10-07,KIDS & COMPANY - BURLOAK,Burlington,0,1,0,1
2020-10-06,2020-10-07,KIDS COME FIRST CHILD CARE CENTRE,Guelph,1,0,0,1
2020-10-06,2020-10-07,Kingsview Child Care Inc.,Toronto,1,0,0,1
2020-10-06,2020-10-07,La Coccinelle,Orléans,1,2,0,3
2020-10-06,2020-10-07,La Coccinelle Reine des Bois,Ottawa,1,0,0,1
2020-10-06,2020-10-07,La Petite Ecole,Toronto,0,1,0,1
2020-10-06,2020-10-07,L'Arche des amis de Russell,Russell,1,0,0,1
2020-10-06,2020-10-07,LARC's OLMC School Age Program,Amherstview,1,0,0,1
2020-10-06,2020-10-07,Lawrence Heights Community Day Care Centre,Toronto,0,1,0,1
2020-10-06,2020-10-07,Le Cerf-Volant - Édouard-Bond,Ottawa,1,0,0,1
2020-10-06,2020-10-07,"Le Cerf-Volant, école Marius Barbeau",Ottawa,1,0,0,1
2020-10-06,2020-10-07,"Le Cerf-Volant, George-Étienne-Cartier",Ottawa,1,1,0,2
2020-10-06,2020-10-07,Le Club - Bond Lake,Richmond Hill,0,1,0,1
2020-10-06,2020-10-07,LEF - Vaughan Road Infant and Toddler Centre,Toronto,1,0,0,1
2020-10-06,2020-10-07,Legacy YMCA Child Care,Markham,0,1,0,1
2020-10-06,2020-10-07,Les Coccinelles,Mississauga,1,0,0,1
2020-10-06,2020-10-07,Macaulay Child Development Centre (The) (PHDC) (one location),Toronto,1,0,0,1
2020-10-06,2020-10-07,MCDC/St. John,Toronto,0,1,0,1
2020-10-06,2020-10-07,Metcalfe Home Day Care (two locations),Metcalfe,1,1,0,2
2020-10-06,2020-10-07,MIFO - école Notre Dame des Champs,Ottawa,0,1,0,1
2020-10-06,2020-10-07,MIFO - école des Pionniers,Orléans,1,0,0,1
2020-10-06,2020-10-07,Montessori School House Inc,Maple,1,0,0,1
2020-10-06,2020-10-07,My Little School - (Victoria Village Children's Services) - 1492 Victoria Park,Toronto,1,0,0,1
2020-10-06,2020-10-07,Netivot HaTorah - South Campus,Toronto,1,0,0,1
2020-10-06,2020-10-07,Netivot HaTorah Day School,Thornhill,1,0,0,1
2020-10-06,2020-10-07,Northwood Montessori,Toronto,0,1,0,1
2020-10-06,2020-10-07,Odyssey Montessori School Incorporated,Toronto,1,0,0,1
2020-10-06,2020-10-07,Palmerston Community Daycare,Toronto,1,0,0,1
2020-10-06,2020-10-07,Parkdale Early Learning Centre - CDI - 119 Close Ave.,Toronto,1,0,0,1
2020-10-06,2020-10-07,PLASP - Birchbank P.S.,Brampton,1,0,0,1
2020-10-06,2020-10-07,PLASP - San Lorenzo Ruiz,Mississauga,1,0,0,1
2020-10-06,2020-10-07,PLASP - St. Charles Garnier Catholic School,Mississauga,1,0,0,1
2020-10-06,2020-10-07,PLASP - St. Josephine Bakhita,Brampton,1,0,0,1
2020-10-06,2020-10-07,PLASP - St. Raphael Catholic School,Mississauga,0,1,0,1
2020-10-06,2020-10-07,PLASP - Steelesview Public School,North York ,1,0,0,1
2020-10-06,2020-10-07,Princess Elizabeth YMCA,Orangeville,1,0,0,1
2020-10-06,2020-10-07,Progress Childcare (Scarborough Inc. #1)  (3 Glamorgan),Toronto,0,1,0,1
2020-10-06,2020-10-07,R L Hyslop Before and After School Program,Hamilton,1,0,0,1
2020-10-06,2020-10-07,Rexdale Home Child Care Agency (PHDC) (one location),Toronto,1,0,0,1
2020-10-06,2020-10-07,Riverside Montessori Pre-School,Ottawa,1,0,0,1
2020-10-06,2020-10-07,Schoolhouse Playcare - Cadarackque,Ajax,1,0,0,1
2020-10-06,2020-10-07,Service à l'enfance Aladin Childcare Services,Ottawa,1,0,0,1
2020-10-06,2020-10-07,"Service à l'enfance Aladin, site Sainte-Anne",Ottawa,0,1,0,1
2020-10-06,2020-10-07,Silver Creek Pre-School (Silver Creek Centre for Early Learning & Development),Toronto,2,0,0,2
2020-10-06,2020-10-07,SKD Bilingual Child Care Centre-Michaelle Jean,Ajax,1,0,0,1
2020-10-06,2020-10-07,St. Bede Child Care Centre,Toronto,1,0,0,1
2020-10-06,2020-10-07,St. Boniface YMCA Childcare (YMCA),Toronto,0,1,0,1
2020-10-06,2020-10-07,St. Columba YMCA Child Care,Toronto,2,0,0,2
2020-10-06,2020-10-07,St. Gregory's Before and After School Club (North York Little Prints),Toronto,2,0,0,2
2020-10-06,2020-10-07,St. Jacobs Day Care Inc.,St. Jacobs,1,0,0,1
2020-10-06,2020-10-07,Super Kids Day Care Centres Inc.,Toronto,0,1,0,1
2020-10-06,2020-10-07,The Alderbuds Child Care Centre of Etobicoke,Toronto,2,0,0,2
2020-10-06,2020-10-07,The Birds And The Bees Day Care (Mini World Ltd),Toronto,1,0,0,1
2020-10-06,2020-10-07,The Candy Factory of Swallows Day Care Inc. (op: Swallows Day Care Inc.),Toronto,1,1,0,2
2020-10-06,2020-10-07,The French Connection at John Fisher Inc.,Toronto,1,0,0,1
2020-10-06,2020-10-07,The Little School Daycare - Orleans,Orléans,0,1,0,1
2020-10-06,2020-10-07,Umbrella Family - Templemead,Hamilton,0,1,0,1
2020-10-06,2020-10-07,Vincent Massey Academy - Franklin Horner Campus,Toronto,0,1,0,1
2020-10-06,2020-10-07,Wee Watch (one location),Brampton,1,0,0,1
2020-10-06,2020-10-07,Wee Watch Private Home Day Care-East (two locations),Russell,1,1,0,2
2020-10-06,2020-10-07,Woodgreen Community Services (Leslieville Child Care),Toronto,1,0,0,1
2020-10-06,2020-10-07,Woodgreen Community Services (Woodfield Child Care Centre),Toronto,0,1,0,1
2020-10-06,2020-10-07,YMCA of Three Rivers Child Care - Woodland Glen,Guelph,1,0,0,1
2020-10-06,2020-10-07,YMCA Toronto - Ellwood YMCA School Age,Bolton,1,0,0,1
2020-10-06,2020-10-07,YMCA Toronto - George Kennedy YMCA Schoolage Program,Georgetown,1,0,0,1
2020-10-06,2020-10-07,YWCA - Bergamot Early Learning  Centre (op:  YWCA),Toronto,1,0,0,1
2020-10-06,2020-10-07,YWCA KW St. Paul Childcare,Kitchener,1,0,0,1
2020-10-07,2020-10-08,ABC Preschool Centre,Ottawa,1,0,0,1
2020-10-07,2020-10-08,"Agence de garde ""La Maisonnée"" (one location)",Ottawa,1,0,0,1
2020-10-07,2020-10-08,Amherstview Daycare Site 2,Bath,1,0,0,1
2020-10-07,2020-10-08,Andrew Fleck Child Care Centre,Ottawa,0,1,0,1
2020-10-07,2020-10-08,Andrew Fleck Child Care Services - Carleton Heights Child Care Centre,Ottawa,0,1,0,1
2020-10-07,2020-10-08,Andrew Fleck Home Child Care (three locations),Ottawa,2,2,0,4
2020-10-07,2020-10-08,Bloomfield Junior Academy Montessori School,Richmond Hill,1,0,0,1
2020-10-07,2020-10-08,Blue Bell Academy Inc.,Toronto,0,1,0,1
2020-10-07,2020-10-08,Bowmore Child Enrichment Centre (Operator: Earl Haig) (80 Bowmore Road),Toronto,1,0,0,1
2020-10-07,2020-10-08,BrightPath Bolton,Bolton,5,0,0,5
2020-10-07,2020-10-08,BrightPath Eglinton,Toronto,1,0,0,1
2020-10-07,2020-10-08,BrightPath Wolfedale,Mississauga,1,0,0,1
