collected_date,reported_date,lcc_name,municipality,confirmed_child_cases,confirmed_staff_provider_cases,confirmed_unspecified_cases,total_confirmed_cases
2020-10-21,2020-10-22,ABC Preschool Centre,Ottawa,1,0,0,1
2020-10-21,2020-10-22,Absorbent Years Childcare,North York,0,1,0,1
2020-10-21,2020-10-22,"Agence de garde ""La Maisonnée""",Ottawa,1,0,0,1
2020-10-21,2020-10-22,"All About Kids, Goodwood",Goodwood,1,0,0,1
2020-10-21,2020-10-22,All Smiles Childcare,Markham,0,1,0,1
2020-10-21,2020-10-22,Andrew Fleck Child Care Centre,Ottawa,0,1,0,1
2020-10-21,2020-10-22,Andrew Fleck Home Child Care (four locations),Ottawa,5,3,0,8
2020-10-21,2020-10-22,Banting and Best Child Care Centre (380 Goldhawk),Toronto,0,1,0,1
2020-10-21,2020-10-22,Barrhaven Child Care centre,Nepean,0,1,0,1
2020-10-21,2020-10-22,BrightPath Dixie,Mississauga,1,1,0,2
2020-10-21,2020-10-22,BrightPath Wolfedale,Mississauga,1,1,0,2
2020-10-21,2020-10-22,Caring for kids Ross Drive,Brampton,0,1,0,1
2020-10-21,2020-10-22,Carleton Village Early Learning Centre,Toronto,0,2,0,2
2020-10-21,2020-10-22,Cedarbrae Day Nurseries (1385 Midland),Toronto,0,1,0,1
2020-10-21,2020-10-22,CELC-Good Shepherd,Courtice,1,0,0,1
2020-10-21,2020-10-22,Centennial Infant & Child Centre - Day Care Program  (LICENSED) - 1580 Yonge,Toronto,1,0,0,1
2020-10-21,2020-10-22,Centre éducatif Brin de Soleil - Horizon Jeunesse,Ottawa,1,0,0,1
2020-10-21,2020-10-22,Centre éducatif Les Petits Tresors - Pavillon Alfred,Alfred,1,0,0,1
2020-10-21,2020-10-22,"Centre parascolaire ""Alpha 3-12"" d'Orléans Inc.",Orléans,0,1,0,1
2020-10-21,2020-10-22,Chabad Lubavitch of Markham - Torah Tots Nursery School - Half Day,Thornhill,1,0,0,1
2020-10-21,2020-10-22,Children's Village at Navan,Ottawa,1,0,0,1
2020-10-21,2020-10-22,Community of Maple Child Care Services - Father John Kelly,Maple,2,0,0,2
2020-10-21,2020-10-22,"Dalhousie Parents Daycare Centre
",Ottawa,1,0,0,1
2020-10-21,2020-10-22,Eden Daycare Inc.,Mississauga,2,0,0,2
2020-10-21,2020-10-22,Edgeley Early Learning & Child Care Centre,Toronto,0,2,0,2
2020-10-21,2020-10-22,Eh to Zed Preschool Canada Early Learning Acadamy,Brampton,1,0,0,1
2020-10-21,2020-10-22,Elkhorn Junior Y - (YMCA),Toronto,0,1,0,1
2020-10-21,2020-10-22,Escale La Pommeraie,London,0,1,0,1
2020-10-21,2020-10-22,Eureka Kids Inc.,Mississauga,0,1,0,1
2020-10-21,2020-10-22,Fairview Child Care Centre,Ottawa,1,0,0,1
2020-10-21,2020-10-22,Fairy Glen Day Care Centre - Pierre Elliott Trudeau,Oshawa,1,0,0,1
2020-10-21,2020-10-22,Falstaff Early Learning & Child Care Centre,Toronto,0,1,0,1
2020-10-21,2020-10-22,First Stage Child Care Centre - Highfield,Toronto,1,0,0,1
2020-10-21,2020-10-22,Garderie Tunney's Day Care,Ottawa,0,2,0,2
2020-10-21,2020-10-22,George Brown - Rose Avenue Child Care Centre,Toronto,1,0,0,1
2020-10-21,2020-10-22,Glebe Parents' Daycare First Avenue Campus,Ottawa,1,0,0,1
2020-10-21,2020-10-22,Global Home Child Care,Ottawa,0,1,0,1
2020-10-21,2020-10-22,Heritage Green Child Care,Stoney Creek,1,0,0,1
2020-10-21,2020-10-22,Holy Trinity YMCA,Toronto,1,0,0,1
2020-10-21,2020-10-22,Humber Bay Child Care Centre (Park Lawn Preschool Inc.),Toronto,0,3,0,3
2020-10-21,2020-10-22,Humber Child Development Centre   (Humber College (205 Humber College Blvd.),Toronto,0,1,0,1
2020-10-21,2020-10-22,Humbercrest School Age Program - (YMCA),Toronto,2,1,0,3
2020-10-21,2020-10-22,Humewood House Infant Centre (Licensed Day Care),Toronto,1,0,0,1
2020-10-21,2020-10-22,Hydro Bright Lights Child Care Centre,Toronto,0,1,0,1
2020-10-21,2020-10-22,Kanata Montessori School,Kanata,2,0,0,2
2020-10-21,2020-10-22,Knob Hill School Age Program (YMCA),Toronto,1,0,0,1
2020-10-21,2020-10-22,Kodomoen Childcare Centre,Toronto,0,1,0,1
2020-10-21,2020-10-22,Kreative Kids Child Care Centre,Toronto,1,0,0,1
2020-10-21,2020-10-22,La Coccinelle Alain Fortin,Ottawa,0,1,0,1
2020-10-21,2020-10-22,La Coccinelle Lamoureux,Ottawa,0,1,0,1
2020-10-21,2020-10-22,La Petite Ecole,Toronto,0,1,0,1
2020-10-21,2020-10-22,L'Arche des amis de Russell,Russell,1,0,0,1
2020-10-21,2020-10-22,Lawrence Heights Community Day Care Centre,Toronto,1,1,0,2
2020-10-21,2020-10-22,Le Carrefour d'Ottawa,Ottawa,0,1,0,1
2020-10-21,2020-10-22,Le Cerf-Volant - Édouard-Bond,Ottawa,1,0,0,1
2020-10-21,2020-10-22,"Le Cerf-Volant, école Marius Barbeau",Ottawa,1,0,0,1
2020-10-21,2020-10-22,"Le Cerf-Volant, George-Étienne-Cartier",Ottawa,1,1,0,2
2020-10-21,2020-10-22,"Le Manège, Pierre-Elliott-Trudeau",Ottawa,0,1,0,1
2020-10-21,2020-10-22,LEF - Vaughan Road Infant and Toddler Centre,Toronto,1,0,0,1
2020-10-21,2020-10-22,LEF - York Humber Child Care Centre,Toronto,0,1,0,1
2020-10-21,2020-10-22,Legacy YMCA Child Care,Markham,0,1,0,1
2020-10-21,2020-10-22,Les Coccinelles,Milton,1,0,0,1
2020-10-21,2020-10-22,Les Etoiles Brillantes - Garderie,Guelph,1,0,0,1
2020-10-21,2020-10-22,Les Étoiles Brillantes-Garderie,Toronto,1,0,0,1
2020-10-21,2020-10-22,Liberty Preparatory School Inc.,Toronto,0,1,0,1
2020-10-21,2020-10-22,Little Leaders Licensed Home Child Care Agency,Burlington,1,0,0,1
2020-10-21,2020-10-22,LOCOMOTION DAYCARE SOUTH CENTRE,Tottenham,1,0,0,1
2020-10-21,2020-10-22,Macaulay Child Development Centre (The) (PHDC),Toronto,1,0,0,1
2020-10-21,2020-10-22,Magic Tree Childcare,Aurora,1,0,0,1
2020-10-21,2020-10-22,Makonsag Indigenous Child Care: Courtwood,Ottawa,0,1,0,1
2020-10-21,2020-10-22,MATRESHKA,Ottawa,1,0,0,1
2020-10-21,2020-10-22,MCDC/St. John,Toronto,0,1,0,1
2020-10-21,2020-10-22,McMurrich Sprouts Day Care Centre,Toronto,1,1,0,2
2020-10-21,2020-10-22,MIFO école de l'Odyssée,Orléans,1,0,0,1
2020-10-21,2020-10-22,Millcreek Kinder Kampus,Mississauga,1,0,0,1
2020-10-21,2020-10-22,MINI-SKOOL - BRAMPTON,Brampton,0,2,0,2
2020-10-21,2020-10-22,Montessori School House Inc,Maple,1,0,0,1
2020-10-21,2020-10-22,Moozoons Child Care Centre,Red Lake,0,1,0,1
2020-10-21,2020-10-22,Morna day Care Services - PHDC,Toronto,1,0,0,1
2020-10-21,2020-10-22,Netivot HaTorah  - South Campus,Toronto,3,0,0,3
2020-10-21,2020-10-22,Netivot HaTorah Day School,Thornhill,1,0,0,1
2020-10-21,2020-10-22,Network Child Care Services - PHDC,Toronto,0,1,0,1
2020-10-21,2020-10-22,North York Junior Y  (YMCA),Toronto,0,1,0,1
2020-10-21,2020-10-22,Northwood Montessori,Toronto,0,1,0,1
2020-10-21,2020-10-22,Over the Rainbow Children's Centre,Woodbridge,0,1,0,1
2020-10-21,2020-10-22,P.R.Y.D.E. at St. Jude,Ajax,3,0,0,3
2020-10-21,2020-10-22,Parkdale Early Learning Centre - CDI - 119 Close Ave.,Toronto,1,0,0,1
2020-10-21,2020-10-22,Parkview Children's Centre - The Village School,Oakville,0,1,0,1
2020-10-21,2020-10-22,Pioneer Park,kitchener,0,1,0,1
2020-10-21,2020-10-22,Plasp - Brisdale P.S.,Brampton,1,0,0,1
2020-10-21,2020-10-22,PLASP - St. Andre Bessette,Brampton,1,0,0,1
2020-10-21,2020-10-22,PLASP - St. Charles Garnier Catholic School,Mississauga,1,0,0,1
2020-10-21,2020-10-22,PLASP - St. Edmund C.S.,Mississauga,1,0,0,1
2020-10-21,2020-10-22,PLASP - St. Francis of Assisi C.S.,Mississauga,0,1,0,1
2020-10-21,2020-10-22,PLASP - St. Isaac Jogues Catholic School,Brampton,1,0,0,1
2020-10-21,2020-10-22,PLASP - St. Josephine Bakhita,Brampton,1,0,0,1
2020-10-21,2020-10-22,PLASP - ST. Raphael Catholic School,Mississauga,0,1,0,1
2020-10-21,2020-10-22,Playhouse Child Care Centre Inc. (15 Greenland Rd.),Toronto,1,2,0,3
2020-10-21,2020-10-22,Portobello Early Learning Centre,Ottawa,1,0,0,1
2020-10-21,2020-10-22,Pride in Heritage Children's Centre - North York,Toronto,3,0,0,3
2020-10-21,2020-10-22,Pris-T-Gis Montessori School,Markham,1,0,0,1
2020-10-21,2020-10-22,Queen of Heaven YMCA,Milton,1,0,0,1
2020-10-21,2020-10-22,R L Hyslop Before and After School Program,Hamilton,1,0,0,1
2020-10-21,2020-10-22,Red Apple Day Care (Overlea) Early Learning Program,Toronto,0,1,0,1
2020-10-21,2020-10-22,Rexdale Home Child Care Agency (PHDC),Toronto,1,0,0,1
2020-10-21,2020-10-22,Richmond Hill - Wee Watch Private Home Day Care,Markham,1,0,0,1
2020-10-21,2020-10-22,Rouge Valley Jr. Y (YMCA),Toronto,1,0,0,1
2020-10-21,2020-10-22,S.E.E.D.S. Childcare- ST. Peter's,Barrie,1,0,0,1
2020-10-21,2020-10-22,Service à l'enfance Aladin Childcare Services,Ottawa,1,0,0,1
2020-10-21,2020-10-22,"Service à l'enfance Aladin, site Sainte-Anne",Ottawa,1,0,0,1
2020-10-21,2020-10-22,Shoreham Satellite Early Learning & Child Care Centre,Toronto,0,1,0,1
2020-10-21,2020-10-22,SKD Bilingual Child Care Centre-Michaelle Jean,Ajax,1,0,0,1
2020-10-21,2020-10-22,St. Bede Child Care Centre,Toronto,1,0,0,1
2020-10-21,2020-10-22,St. David Early Learning and Care Centre,Hamilton,1,0,0,1
2020-10-21,2020-10-22,St. Gregory's Before and After School Club (North York Little Prints),Toronto,2,0,0,2
2020-10-21,2020-10-22,St. Veronica Children's Centre,Woodbridge,1,0,0,1
2020-10-21,2020-10-22,St.Edward YMCA,Toronto,0,1,0,1
2020-10-21,2020-10-22,Super Kids Day Care Centres Inc.,Toronto,0,1,0,1
2020-10-21,2020-10-22,Taylor Creek Early Learning & Child Care Centre,Toronto,1,0,0,1
2020-10-21,2020-10-22,Terry Fox School Age Program,Newmarket,1,0,0,1
2020-10-21,2020-10-22,The Candy Factory of Swallows Day Care Inc. (op: Swallows Day Care Inc.),Toronto,2,1,0,3
2020-10-21,2020-10-22,The Children's Path,Woodbridge,1,0,0,1
2020-10-21,2020-10-22,The Children's Place (Annex),Ottawa,0,1,0,1
2020-10-21,2020-10-22,The Children's Place (Carling),Ottawa,0,1,0,1
2020-10-21,2020-10-22,The French Connection at John Fisher Inc.,Toronto,1,0,0,1
2020-10-21,2020-10-22,The Little School Daycare - Orleans,Orléans,0,1,0,1
2020-10-21,2020-10-22,The Magic Kingdom Learning Centre,Newmarket,1,0,0,1
2020-10-21,2020-10-22,THE PHOENIX MONTESSORI SCHOOL INC.,Toronto,1,0,0,1
2020-10-21,2020-10-22,Toronto Home Child Care Agency (#0000415) (City of Toronto),Toronto,2,0,0,2
2020-10-21,2020-10-22,Trust Child Care Inc.,Toronto,0,2,0,2
2020-10-21,2020-10-22,Tumpane Child Care Centre - (Ideal Child Services Group),Toronto,0,1,0,1
2020-10-21,2020-10-22,Twinkle Stars Private Home Day Care,Toronto,0,1,0,1
2020-10-21,2020-10-22,Walnut St. Junior School,Whitby,1,0,0,1
2020-10-21,2020-10-22,Waterview Child Care Centre,Oshawa,1,0,0,1
2020-10-21,2020-10-22,We Are Family Children's Centre Vaughan,Vaughan,1,0,0,1
2020-10-21,2020-10-22,"Wee Watch Private Home Day Care-East
",Russell,1,0,0,1
2020-10-21,2020-10-22,Wee Watch Private Home Daycare- Whitby,Whitby,1,0,0,1
2020-10-21,2020-10-22,Welland Regional Child Care Centre,Welland,0,1,0,1
2020-10-21,2020-10-22,West Prep Children's Centre of Toronto,Toronto,0,1,0,1
2020-10-21,2020-10-22,Western Heights Montessori Academy,Oakville,0,1,0,1
2020-10-21,2020-10-22,Winchester Site Day Care (Central Neighbourhood House),Toronto,2,0,0,2
2020-10-21,2020-10-22,Winterwood Child Care Centre,Ottawa,1,0,0,1
2020-10-21,2020-10-22,Woodgreen Community Services (Leslieville Child Care),Toronto,1,0,0,1
2020-10-21,2020-10-22,YMCA Toronto - Ellwood YMCA School Age,Bolton,1,0,0,1
2020-10-21,2020-10-22,YMCA Toronto - Our Lady of Good Voyage Junior Y,Mississauga,1,0,0,1
2020-10-21,2020-10-22,YMCA Toronto - St. Hilary's Junior YMCA,Mississauga,1,0,0,1
2020-10-21,2020-10-22,YWCA - Bergamot Early Learning  Centre (op:  YWCA),Toronto,1,0,0,1
2020-10-22,2020-10-23,ABC Preschool Centre,Ottawa,1,0,0,1
2020-10-22,2020-10-23,Absorbent Years Childcare,North York,0,1,0,1
2020-10-22,2020-10-23,"Agence de garde ""La Maisonnée""",Ottawa,1,0,0,1
2020-10-22,2020-10-23,"All About Kids, Goodwood",Goodwood,1,0,0,1
2020-10-22,2020-10-23,All Smiles Childcare,Markham,0,1,0,1
2020-10-22,2020-10-23,Andrew Fleck Child Care Centre,Ottawa,0,1,0,1
2020-10-22,2020-10-23,Andrew Fleck Home Child Care (two locations),Ottawa,4,2,0,6
2020-10-22,2020-10-23,As-Sadiq Day Care,Thornhill,0,1,0,1
2020-10-22,2020-10-23,Banting and Best Child Care Centre (380 Goldhawk),Toronto,0,1,0,1
2020-10-22,2020-10-23,Barrhaven Child Care centre,Nepean,0,1,0,1
2020-10-22,2020-10-23,BrightPath Dixie,Mississauga,1,1,0,2
2020-10-22,2020-10-23,Caring for kids Ross Drive,Brampton,0,1,0,1
2020-10-22,2020-10-23,Carleton Village Early Learning Centre,Toronto,0,2,0,2
2020-10-22,2020-10-23,Cedarbrae Day Nurseries (1385 Midland),Toronto,0,1,0,1
2020-10-22,2020-10-23,Centennial Infant & Child Centre - Day Care Program  (LICENSED) - 1580 Yonge,Toronto,1,0,0,1
2020-10-22,2020-10-23,Centre éducatif Brin de Soleil - Horizon Jeunesse,Ottawa,1,0,0,1
2020-10-22,2020-10-23,Centre éducatif Les Petits Tresors - Garderie St-Albert,St-Albert,1,0,0,1
2020-10-22,2020-10-23,Centre éducatif Les Petits Tresors - Pavillon Alfred,Alfred,1,0,0,1
2020-10-22,2020-10-23,"Centre parascolaire ""Alpha 3-12"" d'Orléans Inc.",Orléans,0,1,0,1
2020-10-22,2020-10-23,Centres éducatifs C.R.F.E.,Cornwall,0,1,0,1
2020-10-22,2020-10-23,Chabad Lubavitch of Markham - Torah Tots Nursery School - Half Day,Thornhill,1,0,0,1
2020-10-22,2020-10-23,Children's Village at Navan,Ottawa,1,0,0,1
2020-10-22,2020-10-23,Community of Maple Child Care Services - Father John Kelly,Maple,2,0,0,2
2020-10-22,2020-10-23,Eden Daycare Inc.,Mississauga,2,0,0,2
2020-10-22,2020-10-23,Edgeley Early Learning & Child Care Centre,Toronto,0,2,0,2
2020-10-22,2020-10-23,Eh to Zed Preschool Canada Early Learning Acadamy,Brampton,1,0,0,1
2020-10-22,2020-10-23,Elkhorn Junior Y - (YMCA),Toronto,0,1,0,1
2020-10-22,2020-10-23,Escale La Pommeraie,London,0,1,0,1
2020-10-22,2020-10-23,Eureka Kids Inc.,Mississauga,0,1,0,1
2020-10-22,2020-10-23,Fairview Child Care Centre,Ottawa,1,0,0,1
2020-10-22,2020-10-23,Fairy Glen Day Care Centre - Pierre Elliott Trudeau,Oshawa,1,0,0,1
2020-10-22,2020-10-23,Falstaff Early Learning & Child Care Centre,Toronto,0,1,0,1
2020-10-22,2020-10-23,Foster's Farm Day Care Centre,Ottawa,1,0,0,1
2020-10-22,2020-10-23,Garderie Tunney's Day Care,Ottawa,0,2,0,2
2020-10-22,2020-10-23,George Brown - Rose Avenue Child Care Centre,Toronto,1,0,0,1
2020-10-22,2020-10-23,Glebe Parents' Daycare First Avenue Campus,Ottawa,1,0,0,1
2020-10-22,2020-10-23,Global Home Child Care (two locations),Ottawa,1,1,0,2
2020-10-22,2020-10-23,Heritage Green Child Care,Stoney Creek,1,0,0,1
2020-10-22,2020-10-23,Holy Trinity YMCA,Toronto,1,0,0,1
2020-10-22,2020-10-23,Humber Bay Child Care Centre (Park Lawn Preschool Inc.),Toronto,0,3,0,3
2020-10-22,2020-10-23,Humber Child Development Centre   (Humber College (205 Humber College Blvd.),Toronto,0,1,0,1
2020-10-22,2020-10-23,Humbercrest School Age Program - (YMCA),Toronto,2,1,0,3
2020-10-22,2020-10-23,Humewood House Infant Centre (Licensed Day Care),Toronto,1,0,0,1
2020-10-22,2020-10-23,Hydro Bright Lights Child Care Centre,Toronto,0,1,0,1
2020-10-22,2020-10-23,Kanata Montessori School,Kanata,2,0,0,2
2020-10-22,2020-10-23,Knob Hill School Age Program (YMCA),Toronto,1,0,0,1
2020-10-22,2020-10-23,Kodomoen Childcare Centre,Toronto,0,1,0,1
2020-10-22,2020-10-23,Kreative Kids Child Care Centre,Toronto,1,0,0,1
2020-10-22,2020-10-23,La Coccinelle Alain Fortin,Ottawa,0,1,0,1
2020-10-22,2020-10-23,La Coccinelle Lamoureux,Ottawa,0,1,0,1
2020-10-22,2020-10-23,La Petite Ecole,Toronto,0,1,0,1
2020-10-22,2020-10-23,L'Arche des amis de Russell,Russell,1,0,0,1
2020-10-22,2020-10-23,Lawrence Heights Community Day Care Centre,Toronto,1,1,0,2
2020-10-22,2020-10-23,Le Carrefour d'Ottawa,Ottawa,0,1,0,1
2020-10-22,2020-10-23,Le Cerf-Volant - Édouard-Bond,Ottawa,1,0,0,1
2020-10-22,2020-10-23,"Le Cerf-Volant, école Marius Barbeau",Ottawa,1,0,0,1
2020-10-22,2020-10-23,"Le Cerf-Volant, George-Étienne-Cartier",Ottawa,1,1,0,2
2020-10-22,2020-10-23,"Le Manège, Pierre-Elliott-Trudeau",Ottawa,0,1,0,1
2020-10-22,2020-10-23,LEF - Vaughan Road Infant and Toddler Centre,Toronto,1,0,0,1
2020-10-22,2020-10-23,LEF - York Humber Child Care Centre,Toronto,0,1,0,1
2020-10-22,2020-10-23,Legacy YMCA Child Care,Markham,0,1,0,1
2020-10-22,2020-10-23,Les Étoiles Brillantes-Garderie,Toronto,1,0,0,1
2020-10-22,2020-10-23,Liberty Preparatory School Inc.,Toronto,0,1,0,1
2020-10-22,2020-10-23,Little Leaders Licensed Home Child Care Agency,Burlington,1,0,0,1
2020-10-22,2020-10-23,LOCOMOTION DAYCARE SOUTH CENTRE,Tottenham,1,0,0,1
2020-10-22,2020-10-23,Macaulay Child Development Centre (The) (PHDC),Toronto,1,0,0,1
2020-10-22,2020-10-23,Magic Tree Childcare,Aurora,1,0,0,1
2020-10-22,2020-10-23,Makonsag Indigenous Child Care: Courtwood,Ottawa,0,1,0,1
2020-10-22,2020-10-23,MATRESHKA,Ottawa,1,0,0,1
2020-10-22,2020-10-23,MCDC/St. John,Toronto,0,1,0,1
2020-10-22,2020-10-23,McMurrich Sprouts Day Care Centre,Toronto,1,1,0,2
2020-10-22,2020-10-23,MIFO école de l'Odyssée,Orléans,1,0,0,1
2020-10-22,2020-10-23,Millcreek Kinder Kampus,Mississauga,1,0,0,1
2020-10-22,2020-10-23,MINI-SKOOL - BRAMPTON,Brampton,0,2,0,2
2020-10-22,2020-10-23,Montessori School House Inc,Maple,1,0,0,1
2020-10-22,2020-10-23,Moozoons Child Care Centre,Red Lake,0,1,0,1
2020-10-22,2020-10-23,Morna day Care Services - PHDC,Toronto,1,0,0,1
2020-10-22,2020-10-23,Netivot HaTorah  - South Campus,Toronto,3,0,0,3
2020-10-22,2020-10-23,Netivot HaTorah Day School,Thornhill,1,0,0,1
2020-10-22,2020-10-23,Network Child Care Services - PHDC,Toronto,0,1,0,1
2020-10-22,2020-10-23,North York Junior Y  (YMCA),Toronto,0,1,0,1
2020-10-22,2020-10-23,Northwood Montessori,Toronto,0,1,0,1
2020-10-22,2020-10-23,Over the Rainbow Children's Centre,Woodbridge,0,1,0,1
2020-10-22,2020-10-23,P.R.Y.D.E. at St. Jude,Ajax,3,0,0,3
2020-10-22,2020-10-23,Parkdale Early Learning Centre - CDI - 119 Close Ave.,Toronto,1,0,0,1
2020-10-22,2020-10-23,Parkview Children's Centre - The Village School,Oakville,0,1,0,1
2020-10-22,2020-10-23,Pioneer Park,Kitchener,0,1,0,1
2020-10-22,2020-10-23,Plasp - Brisdale P.S.,Brampton,1,0,0,1
2020-10-22,2020-10-23,PLASP - Clark Boulevard Public School,Brampton,1,0,0,1
2020-10-22,2020-10-23,PLASP - Northwood Public School,Brampton,0,1,0,1
2020-10-22,2020-10-23,PLASP - St. Andre Bessette,Brampton,1,0,0,1
2020-10-22,2020-10-23,PLASP - St. Charles Garnier Catholic School,Mississauga,1,0,0,1
2020-10-22,2020-10-23,PLASP - St. Edmund C.S.,Mississauga,1,0,0,1
2020-10-22,2020-10-23,PLASP - St. Francis of Assisi C.S.,Mississauga,0,1,0,1
2020-10-22,2020-10-23,PLASP - St. Isaac Jogues Catholic School,Brampton,1,0,0,1
2020-10-22,2020-10-23,PLASP - St. Josephine Bakhita,Brampton,1,0,0,1
2020-10-22,2020-10-23,PLASP - ST. Raphael Catholic School,Mississauga,0,1,0,1
2020-10-22,2020-10-23,Playhouse Child Care Centre Inc. (15 Greenland Rd.),Toronto,1,2,0,3
2020-10-22,2020-10-23,Portobello Early Learning Centre,Ottawa,1,0,0,1
2020-10-22,2020-10-23,Pride in Heritage Children's Centre - North York,Toronto,3,0,0,3
2020-10-22,2020-10-23,Pris-T-Gis Montessori School,Markham,1,0,0,1
2020-10-22,2020-10-23,Queen of Heaven YMCA,Milton,1,0,0,1
2020-10-22,2020-10-23,R L Hyslop Before and After School Program,Hamilton,1,0,0,1
2020-10-22,2020-10-23,Red Apple Day Care (Overlea) Early Learning Program,Toronto,0,1,0,1
2020-10-22,2020-10-23,Richmond Hill - Wee Watch Private Home Day Care,Markham,1,0,0,1
2020-10-22,2020-10-23,Rouge Valley Jr. Y (YMCA),Toronto,1,0,0,1
2020-10-22,2020-10-23,S.E.E.D.S. Childcare- ST. Peter's,Barrie,1,0,0,1
2020-10-22,2020-10-23,Service à l'enfance Aladin Childcare Services,Ottawa,1,0,0,1
2020-10-22,2020-10-23,"Service à l'enfance Aladin, site Sainte-Anne",Ottawa,1,0,0,1
2020-10-22,2020-10-23,Shoreham Satellite Early Learning & Child Care Centre,Toronto,0,1,0,1
2020-10-22,2020-10-23,St. David Early Learning and Care Centre,Hamilton,1,0,0,1
2020-10-22,2020-10-23,St. Gregory's Before and After School Club (North York Little Prints),Toronto,2,0,0,2
2020-10-22,2020-10-23,St. Veronica Children's Centre,Woodbridge,1,0,0,1
2020-10-22,2020-10-23,Super Kids Day Care Centres Inc.,Toronto,0,1,0,1
2020-10-22,2020-10-23,Taylor Creek Early Learning & Child Care Centre,Toronto,1,0,0,1
2020-10-22,2020-10-23,Terry Fox School Age Program,Newmarket,1,0,0,1
2020-10-22,2020-10-23,The Candy Factory of Swallows Day Care Inc. (op: Swallows Day Care Inc.),Toronto,2,1,0,3
2020-10-22,2020-10-23,The Children's Path,Woodbridge,1,0,0,1
2020-10-22,2020-10-23,The Children's Place (Annex),Ottawa,0,1,0,1
2020-10-22,2020-10-23,The Children's Place (Carling),Ottawa,0,1,0,1
2020-10-22,2020-10-23,The French Connection at John Fisher Inc.,Toronto,1,0,0,1
2020-10-22,2020-10-23,The Little School Daycare - Orleans,Orléans,0,1,0,1
2020-10-22,2020-10-23,The Magic Kingdom Learning Centre,Newmarket,1,0,0,1
2020-10-22,2020-10-23,THE PHOENIX MONTESSORI SCHOOL INC.,Toronto,1,0,0,1
2020-10-22,2020-10-23,Today's Child Tomorrow's Future Children's Centre (290 Blantyre) Facility #15031,Toronto,0,1,0,1
2020-10-22,2020-10-23,Toronto Home Child Care Agency (#0000415) (City of Toronto),Toronto,2,0,0,2
2020-10-22,2020-10-23,Trust Child Care Inc.,Toronto,0,2,0,2
2020-10-22,2020-10-23,Tumpane Child Care Centre - (Ideal Child Services Group),Toronto,0,1,0,1
2020-10-22,2020-10-23,Walnut St. Junior School,Whitby,1,0,0,1
2020-10-22,2020-10-23,Waterview Child Care Centre,Oshawa,1,0,0,1
2020-10-22,2020-10-23,We Are Family Children's Centre Vaughan,Vaughan,1,0,0,1
2020-10-22,2020-10-23,"Wee Watch Private Home Day Care-East
",Russell,1,0,0,1
2020-10-22,2020-10-23,Wee Watch Private Home Daycare- Whitby,Whitby,1,0,0,1
2020-10-22,2020-10-23,Welland Regional Child Care Centre,Welland,0,1,0,1
2020-10-22,2020-10-23,West Prep Children's Centre of Toronto,Toronto,0,1,0,1
2020-10-22,2020-10-23,Western Heights Montessori Academy,Oakville,0,1,0,1
2020-10-22,2020-10-23,Winchester Site Day Care (Central Neighbourhood House),Toronto,2,0,0,2
2020-10-22,2020-10-23,Winterwood Child Care Centre,Ottawa,1,0,0,1
2020-10-22,2020-10-23,Woodgreen Community Services (Leslieville Child Care),Toronto,1,0,0,1
2020-10-22,2020-10-23,YMCA Toronto - Ellwood YMCA School Age,Bolton,1,0,0,1
2020-10-22,2020-10-23,YMCA Toronto - Our Lady of Good Voyage Junior Y,Mississauga,1,0,0,1
2020-10-22,2020-10-23,YMCA Toronto - St. Hilary's Junior YMCA,Mississauga,1,0,0,1
2020-10-22,2020-10-23,YWCA - Bergamot Early Learning  Centre (op:  YWCA),Toronto,1,0,0,1
2020-10-23,2020-10-26,ABC Preschool Centre,Ottawa,1,0,0,1
2020-10-23,2020-10-26,Absorbent Years Childcare,North York,0,1,0,1
2020-10-23,2020-10-26,"Agence de garde ""La Maisonnée""",Ottawa,1,0,0,1
2020-10-23,2020-10-26,"All About Kids, Goodwood",Goodwood,1,0,0,1
2020-10-23,2020-10-26,All Smiles Childcare,Markham,0,1,0,1
2020-10-23,2020-10-26,Andrew Fleck Child Care Centre,Ottawa,0,1,0,1
2020-10-23,2020-10-26,Andrew Fleck Home Child Care (two locations),Ottawa,4,2,0,6
2020-10-23,2020-10-26,As-Sadiq Day Care,Thornhill,0,1,0,1
2020-10-23,2020-10-26,Banting and Best Child Care Centre (380 Goldhawk),Toronto,0,1,0,1
2020-10-23,2020-10-26,Barrhaven Child Care centre,Nepean,0,1,0,1
2020-10-23,2020-10-26,BrightPath Dixie,Mississauga,1,1,0,2
2020-10-23,2020-10-26,Caring for kids Ross Drive,Brampton,0,1,0,1
2020-10-23,2020-10-26,Carleton Village Early Learning Centre,Toronto,0,2,0,2
2020-10-23,2020-10-26,Cedarbrae Day Nurseries (1385 Midland),Toronto,0,1,0,1
2020-10-23,2020-10-26,Centennial Infant & Child Centre - Day Care Program  (LICENSED) - 1580 Yonge,Toronto,1,0,0,1
2020-10-23,2020-10-26,Centre éducatif Brin de Soleil - Horizon Jeunesse,Ottawa,1,0,0,1
2020-10-23,2020-10-26,Centre éducatif Les Petits Tresors - Garderie St-Albert,St-Albert,1,0,0,1
2020-10-23,2020-10-26,Centre éducatif Les Petits Tresors - Pavillon Alfred,Alfred,1,0,0,1
2020-10-23,2020-10-26,"Centre parascolaire ""Alpha 3-12"" d'Orléans Inc.",Orléans,0,1,0,1
